id,family,candidate_source,rule_class,old_prediction,new_prediction,answer,old_correct,new_correct,accepted,rejection_reason,candidate_count,conflict_count,proof
3595c82c,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,10011011,10010111,10011011,True,False,False,reject_rule_class_has_losses,1,0,"0:binary:XNOR(1,4)->1 | 1:binary:AND(2,3)->0 | 2:binary:XOR(1,7)->0 | 3:binary:XNOR(4,7)->1 | 4:binary:AND(0,3)->0 | 5:binary:OR(0,1)->1 | 6:binary:XNOR(2,7)->1 | 7:unary:ID(0)->1"
bca238ee,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,00000000,01000000,00000000,True,False,False,reject_rule_class_has_losses,1,0,"0:unary:ID(3)->0 | 1:binary:NOT_AND(0,7)->1 | 2:constant:CONST0()->0 | 3:constant:CONST0()->0 | 4:constant:CONST0()->0 | 5:constant:CONST0()->0 | 6:constant:CONST0()->0 | 7:binary:AND(0,2)->0"
06120e47,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,11110010,11111010,11110010,True,False,False,reject_rule_class_has_losses,1,0,"0:constant:CONST1()->1 | 1:constant:CONST1()->1 | 2:binary:NAND(0,4)->1 | 3:binary:NAND(1,5)->1 | 4:binary:XOR(0,1)->1 | 5:binary:NAND(3,7)->0 | 6:binary:NOT_OR(0,4)->1 | 7:binary:NOT_OR(1,5)->0"
e1f3ffbb,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,11111010,11111100,11111010,True,False,False,reject_rule_class_has_losses,1,0,"0:constant:CONST1()->1 | 1:constant:CONST1()->1 | 2:constant:CONST1()->1 | 3:constant:CONST1()->1 | 4:constant:CONST1()->1 | 5:binary:NAND(0,3)->1 | 6:binary:XOR(2,7)->0 | 7:binary:NOT_OR(0,3)->0"
4c327b55,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,11011100,11011110,11011100,True,False,False,reject_rule_class_has_losses,1,0,"0:unary:ID(1)->1 | 1:unary:ID(2)->1 | 2:unary:ID(3)->0 | 3:unary:ID(4)->1 | 4:binary:XOR(0,5)->1 | 5:binary:XOR(1,6)->1 | 6:unary:ID(5)->1 | 7:unary:ID(3)->0"
70bc42af,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,10101010,10111010,10101010,True,False,False,reject_rule_class_has_losses,1,0,"0:binary:OR(0,3)->1 | 1:binary:OR(4,6)->0 | 2:binary:OR(5,7)->1 | 3:binary:OR(0,3)->1 | 4:binary:OR(1,7)->1 | 5:unary:ID(2)->0 | 6:unary:ID(3)->1 | 7:unary:ID(4)->0"
0c2407ef,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,11000011,11000010,11000011,True,False,False,reject_rule_class_has_losses,1,0,"0:unary:ID(6)->1 | 1:unary:ID(7)->1 | 2:constant:CONST0()->0 | 3:binary:AND(0,1)->0 | 4:binary:AND(1,2)->0 | 5:binary:AND(2,3)->0 | 6:binary:AND(3,4)->1 | 7:binary:AND(1,5)->0"
939273d7,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,11100110,11100010,11100110,True,False,False,reject_rule_class_has_losses,1,0,"0:binary:XNOR(4,5)->1 | 1:binary:XNOR(5,6)->1 | 2:binary:XNOR(6,7)->1 | 3:binary:XNOR(0,7)->0 | 4:unary:NOT(1)->0 | 5:unary:ID(0)->0 | 6:binary:NOT_OR(0,1)->1 | 7:unary:NOT(4)->0"
16e73f0e,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,00000001,00000000,00000001,True,False,False,reject_rule_class_has_losses,1,0,"0:constant:CONST0()->0 | 1:constant:CONST0()->0 | 2:constant:CONST0()->0 | 3:constant:CONST0()->0 | 4:unary:ID(2)->0 | 5:binary:AND(1,3)->0 | 6:constant:CONST0()->0 | 7:binary:AND(1,4)->0"
b8aa3072,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,00000111,01000111,00000011,False,False,False,reject_rule_class_has_losses,1,0,"0:unary:NOT(2)->0 | 1:unary:NOT(3)->1 | 2:binary:AND(0,3)->0 | 3:unary:NOT(5)->0 | 4:binary:AND(0,2)->0 | 5:unary:ID(4)->1 | 6:unary:ID(5)->1 | 7:unary:ID(6)->1"
82ae858c,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_partial_fallback2_maxrule5,11001101,11100101,11001101,True,False,False,reject_rule_class_has_losses,1,0,"0:binary:XNOR(2,5)->1 | 1:binary:XNOR(3,6)->1 | 2:binary:OR(0,2)->1 | 3:fallback:DEFAULT_OUT3_0()->0 | 4:fallback:DEFAULT_OUT4_0()->0 | 5:ternary:AO(0,2,3)->1 | 6:binary:NOT_OR(3,4)->0 | 7:unary:NOT(4)->1"
1282c5c5,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule2,00001110,00001100,00001110,True,False,False,reject_rule_class_has_losses,1,0,"0:binary:XNOR(5,7)->0 | 1:binary:XNOR(0,6)->0 | 2:binary:XNOR(0,6)->0 | 3:unary:NOT(2)->0 | 4:binary:OR_NOT(0,3)->1 | 5:binary:OR_NOT(1,4)->1 | 6:unary:NOT(5)->0 | 7:binary:OR_NOT(3,6)->0"
5ba26f21,bit_manipulation,v365_bit_boolean_grammar,bit_boolean_grammar_l4_ok_fallback0_maxrule3,01111110,01101010,01011100,False,False,False,reject_rule_class_has_losses,1,0,"0:binary:NOR(0,3)->0 | 1:ternary:CHO(0,2,5)->1 | 2:ternary:OX(0,2,3)->1 | 3:binary:XNOR(0,5)->0 | 4:ternary:AO(1,5,0)->1 | 5:binary:AND(1,5)->0 | 6:ternary:CHO(0,2,4)->1 | 7:unary:ID(3)->0"
