id,subtype,rule_class,status,prediction,answer,baseline_prediction,verified_by_weak_label,incorrect_by_weak_label,promotable_after_class_gate,query,example_count,candidate_program_count,unique_prediction_count,proof
8494aad3,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"""`#&","])<""",False,False,False,"])*<""",4,0,0,markers=''; unique_prediction_count=0
8494aad3,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"""`#&","])<""",False,False,False,"])*<""",4,0,0,markers=''; unique_prediction_count=0
8494aad3,equation_symbolic_punct,symbolic_position_template,abstain,,"""`#&","])<""",False,False,False,"])*<""",4,0,0,no_source_for_output_index=0
8494aad3,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"""`#&","])<""",False,False,False,"])*<""",4,0,0,programs=; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_char_transducer,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,no_global_mapping
e3890bf7,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,delete_char_sets=; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,keep_char_sets=; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,markers=''; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,markers=''; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,markers=''; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,markers=''; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,markers=''; unique_prediction_count=0
e3890bf7,equation_symbolic_punct,symbolic_position_template,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,nonuniform_rhs_lengths
e3890bf7,equation_symbolic_punct,symbolic_operator_index_template,abstain,,{@%],(^@{,False,False,False,(^*{@,3,0,0,programs=; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_char_transducer,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,no_global_mapping
d29e19a4,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,delete_char_sets=; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,keep_char_sets=; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,markers=''; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,markers=''; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,markers=''; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,markers=''; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,markers=''; unique_prediction_count=0
d29e19a4,equation_symbolic_punct,symbolic_position_template,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,nonuniform_rhs_lengths
d29e19a4,equation_symbolic_punct,symbolic_operator_index_template,abstain,,?|,|''>,False,False,False,|'$>',4,0,0,programs=; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_char_transducer,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,no_pair_mapping
b06625c4,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,delete_char_sets=; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,keep_char_sets=; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,markers=''; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,markers=''; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,markers=''; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,markers=''; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,markers=''; unique_prediction_count=0
b06625c4,equation_symbolic_punct,symbolic_position_template,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,nonuniform_rhs_lengths
b06625c4,equation_symbolic_punct,symbolic_operator_index_template,abstain,,^&/,"""$ $]""",False,False,False,"""$*$]",4,0,0,programs=; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_char_transducer,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,no_global_mapping
52be4988,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,delete_char_sets=; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,keep_char_sets=; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,markers=''; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,markers=''; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,markers=''; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,markers=''; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,markers=''; unique_prediction_count=0
52be4988,equation_symbolic_punct,symbolic_position_template,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,nonuniform_rhs_lengths
52be4988,equation_symbolic_punct,symbolic_operator_index_template,abstain,,'!,&&&`,False,False,False,&&+&`,5,0,0,programs=; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_char_transducer,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,no_pair_mapping
99d6a3b5,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,delete_char_sets=; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,keep_char_sets=; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,markers=''; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,markers=''; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,markers=''; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,markers=''; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,markers=''; unique_prediction_count=0
99d6a3b5,equation_symbolic_punct,symbolic_position_template,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,nonuniform_rhs_lengths
99d6a3b5,equation_symbolic_punct,symbolic_operator_index_template,abstain,,?()<,(<)),False,False,False,(<%)),4,0,0,programs=; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_char_transducer,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,no_global_mapping
2d3547af,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,delete_char_sets=; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,keep_char_sets=; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,markers=''; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,markers=''; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,markers=''; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,markers=''; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,markers=''; unique_prediction_count=0
2d3547af,equation_symbolic_punct,symbolic_position_template,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,nonuniform_rhs_lengths
2d3547af,equation_symbolic_punct,symbolic_operator_index_template,abstain,,))^),\$\\,False,False,False,\$&\\,4,0,0,programs=; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_char_transducer,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,no_global_mapping
28b0ff48,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,delete_char_sets=; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,keep_char_sets=; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,markers=''; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,markers=''; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,markers=''; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,markers=''; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,markers=''; unique_prediction_count=0
28b0ff48,equation_symbolic_punct,symbolic_position_template,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,nonuniform_rhs_lengths
28b0ff48,equation_symbolic_punct,symbolic_operator_index_template,abstain,,'],|^^^,False,False,False,|^-^^,3,0,0,programs=; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_char_transducer,abstain,,|&,'{),False,False,False,'{+{),4,0,0,no_global_mapping
61557701,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,|&,'{),False,False,False,'{+{),4,0,0,delete_char_sets=; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,|&,'{),False,False,False,'{+{),4,0,0,keep_char_sets=; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,|&,'{),False,False,False,'{+{),4,0,0,markers=''; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,|&,'{),False,False,False,'{+{),4,0,0,markers=''; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,|&,'{),False,False,False,'{+{),4,0,0,markers=''; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,|&,'{),False,False,False,'{+{),4,0,0,markers=''; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,|&,'{),False,False,False,'{+{),4,0,0,markers=''; unique_prediction_count=0
61557701,equation_symbolic_punct,symbolic_position_template,abstain,,|&,'{),False,False,False,'{+{),4,0,0,nonuniform_rhs_lengths
61557701,equation_symbolic_punct,symbolic_operator_index_template,abstain,,|&,'{),False,False,False,'{+{),4,0,0,programs=; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_char_transducer,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,no_pair_mapping
02902eb3,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,delete_char_sets=; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,keep_char_sets=; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,markers=''; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,markers=''; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,markers=''; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,markers=''; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,markers=''; unique_prediction_count=0
02902eb3,equation_symbolic_punct,symbolic_position_template,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,nonuniform_rhs_lengths
02902eb3,equation_symbolic_punct,symbolic_operator_index_template,abstain,,>/,!!$>,False,False,False,!!+$>,3,0,0,programs=; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_char_transducer,abstain,,:,::)[,False,False,False,::-)[,5,0,0,no_pair_mapping
0d90736f,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,:,::)[,False,False,False,::-)[,5,0,0,delete_char_sets=; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,:,::)[,False,False,False,::-)[,5,0,0,keep_char_sets=; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,:,::)[,False,False,False,::-)[,5,0,0,markers=''; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,:,::)[,False,False,False,::-)[,5,0,0,markers=''; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,:,::)[,False,False,False,::-)[,5,0,0,markers=''; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,:,::)[,False,False,False,::-)[,5,0,0,markers=''; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,:,::)[,False,False,False,::-)[,5,0,0,markers=''; unique_prediction_count=0
0d90736f,equation_symbolic_punct,symbolic_position_template,abstain,,:,::)[,False,False,False,::-)[,5,0,0,nonuniform_rhs_lengths
0d90736f,equation_symbolic_punct,symbolic_operator_index_template,abstain,,:,::)[,False,False,False,::-)[,5,0,0,programs=; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_char_transducer,abstain,,&(,##!),False,False,False,##-!),3,0,0,no_global_mapping
294453b5,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,&(,##!),False,False,False,##-!),3,0,0,delete_char_sets=; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,&(,##!),False,False,False,##-!),3,0,0,keep_char_sets=; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,&(,##!),False,False,False,##-!),3,0,0,markers=''; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,&(,##!),False,False,False,##-!),3,0,0,markers=''; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,&(,##!),False,False,False,##-!),3,0,0,markers=''; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,&(,##!),False,False,False,##-!),3,0,0,markers=''; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,&(,##!),False,False,False,##-!),3,0,0,markers=''; unique_prediction_count=0
294453b5,equation_symbolic_punct,symbolic_position_template,abstain,,&(,##!),False,False,False,##-!),3,0,0,nonuniform_rhs_lengths
294453b5,equation_symbolic_punct,symbolic_operator_index_template,abstain,,&(,##!),False,False,False,##-!),3,0,0,programs=; unique_prediction_count=0
386b6d03,equation_numeric_operator,numeric_same_operator_extended,abstain,,671,18,False,False,False,79'97,3,0,0,same_operator_examples=0 below_min=2
57f6878e,equation_symbolic_punct,symbolic_char_transducer,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,no_global_mapping
57f6878e,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,delete_char_sets=; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,keep_char_sets=; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,markers=''; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,markers=''; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,markers=''; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,markers=''; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,markers=''; unique_prediction_count=0
57f6878e,equation_symbolic_punct,symbolic_position_template,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,nonuniform_rhs_lengths
57f6878e,equation_symbolic_punct,symbolic_operator_index_template,abstain,,%{{,|@(!,False,False,False,|@<:(,5,0,0,programs=; unique_prediction_count=0
a361a1b7,equation_numeric_operator,numeric_same_operator_extended,abstain,,:46,46,False,False,False,53:99,5,0,0,same_operator_examples=0 below_min=2
d911e8e1,equation_symbolic_punct,symbolic_char_transducer,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,no_pair_mapping
d911e8e1,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,delete_char_sets=; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,keep_char_sets=; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,markers=''; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,markers=''; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,markers=''; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,markers=''; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,markers=''; unique_prediction_count=0
d911e8e1,equation_symbolic_punct,symbolic_position_template,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,nonuniform_rhs_lengths
d911e8e1,equation_symbolic_punct,symbolic_operator_index_template,abstain,,:\:,@}<',False,False,False,@})<',3,0,0,programs=; unique_prediction_count=0
7688e06e,equation_numeric_operator,numeric_same_operator_extended,abstain,,-55,55,False,False,False,63-19,5,0,0,same_operator_examples=5; rules=; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_char_transducer,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,no_global_mapping
5f9f0ed7,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,delete_char_sets=; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,keep_char_sets=; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,markers=''; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,markers=''; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,markers=''; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,markers=''; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,markers=''; unique_prediction_count=0
5f9f0ed7,equation_symbolic_punct,symbolic_position_template,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,nonuniform_rhs_lengths
5f9f0ed7,equation_symbolic_punct,symbolic_operator_index_template,abstain,,}/!},|!@[,False,False,False,|!*@[,5,0,0,programs=; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_char_transducer,abstain,,)|,$):$,False,False,False,$)+:$,3,16,9,char_transducer mappings=16 usable=16 unique_predictions=9
c43b5a13,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,delete_char_sets=; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,keep_char_sets=; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,markers=''; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,markers=''; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,markers=''; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,markers=''; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,markers=''; unique_prediction_count=0
c43b5a13,equation_symbolic_punct,symbolic_position_template,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,no_source_for_output_index=0
c43b5a13,equation_symbolic_punct,symbolic_operator_index_template,abstain,,)|,$):$,False,False,False,$)+:$,3,0,0,programs=; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_char_transducer,abstain,,]$!,$){,False,False,False,${*)},5,0,0,no_global_mapping
b0206bb7,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,]$!,$){,False,False,False,${*)},5,0,0,delete_char_sets=; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,]$!,$){,False,False,False,${*)},5,0,0,keep_char_sets=; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,]$!,$){,False,False,False,${*)},5,0,0,markers=''; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,]$!,$){,False,False,False,${*)},5,0,0,markers=''; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,]$!,$){,False,False,False,${*)},5,0,0,markers=''; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,]$!,$){,False,False,False,${*)},5,0,0,markers=''; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,]$!,$){,False,False,False,${*)},5,0,0,markers=''; unique_prediction_count=0
b0206bb7,equation_symbolic_punct,symbolic_position_template,abstain,,]$!,$){,False,False,False,${*)},5,0,0,nonuniform_rhs_lengths
b0206bb7,equation_symbolic_punct,symbolic_operator_index_template,abstain,,]$!,$){,False,False,False,${*)},5,0,0,programs=; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_char_transducer,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,no_global_mapping
638f93ca,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,delete_char_sets=; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,keep_char_sets=; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,markers=''; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,markers=''; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,markers=''; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,markers=''; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,markers=''; unique_prediction_count=0
638f93ca,equation_symbolic_punct,symbolic_position_template,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,nonuniform_rhs_lengths
638f93ca,equation_symbolic_punct,symbolic_operator_index_template,abstain,,@,$<]$,False,False,False,$<-]$,4,0,0,programs=; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_char_transducer,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,no_global_mapping
4bfd095a,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,delete_char_sets=; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,keep_char_sets=; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,markers=''; unique_prediction_count=0
