split,id,source_id,family,rule_class,negative_type,existing_source_ok,rule_certified,missing_rule_cert_count,missing_rule_cert_fields,adapter_exact_wrong_certificate,raw_output_collected_without_labels,locked_before_answer_audit,labels_joined_after_collection_from_public_train,weak_gate_rows_used_for_training,full_gate_rows_used_for_training,target_style,certification_grade
train,v439_v435e_hard_negative_18a4d39d,18a4d39d,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_18bce168,18bce168,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_191ac967,191ac967,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_193c21d5,193c21d5,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_196ff375,196ff375,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_19968602,19968602,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_19ab8087,19ab8087,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1a112a8f,1a112a8f,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1a493b13,1a493b13,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1ab54795,1ab54795,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1ac66163,1ac66163,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1b019515,1b019515,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1c2e9814,1c2e9814,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1c4861e6,1c4861e6,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1cce5949,1cce5949,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1d15b7e6,1d15b7e6,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1eaf6228,1eaf6228,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1f64478c,1f64478c,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1f7cf3b9,1f7cf3b9,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_1fb37a08,1fb37a08,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_209d28ca,209d28ca,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_20e6b2d1,20e6b2d1,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_212e792d,212e792d,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_21dff465,21dff465,equation_transform,equation_numeric_operator_to_symbolic,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_224efda1,224efda1,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_228bd26b,228bd26b,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_234e5b9e,234e5b9e,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_239771fb,239771fb,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_23c59364,23c59364,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_23f98595,23f98595,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_24750c4a,24750c4a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_252d0997,252d0997,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_25e89624,25e89624,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
train,v439_v435e_hard_negative_25eb7b03,25eb7b03,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_01e09228,01e09228,bit_manipulation,bit_adapter_exact_wrong,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_07d61ec8,07d61ec8,bit_manipulation,bit_adapter_exact_wrong,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_00d8b3db,00d8b3db,equation_transform,equation_numeric_operator_to_symbolic,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_012cab1f,012cab1f,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_022c4d73,022c4d73,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_053b4c86,053b4c86,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_05bd2dab,05bd2dab,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_05c36467,05c36467,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_0625f633,0625f633,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_0a2b9109,0a2b9109,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_0f01cece,0f01cece,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_108067c3,108067c3,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_11fee43b,11fee43b,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_17093b07,17093b07,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_175fc78a,175fc78a,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_1785b35e,1785b35e,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_1a28140b,1a28140b,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_1b3beb8f,1b3beb8f,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_1da822f1,1da822f1,equation_transform,equation_numeric_operator_to_number,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_21ee162c,21ee162c,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_223b2899,223b2899,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_226cbdf8,226cbdf8,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_236a2204,236a2204,equation_transform,equation_symbolic_short,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
validation,v439_v435e_hard_negative_24b2d8eb,24b2d8eb,equation_transform,equation_symbolic_sequence,hard_negative_adapter_exact_wrong,True,False,8,rule_unique_label_free|rule_candidate_count|program_or_rule|mdl_score|leave_one_out_pass|renaming_stability_pass|slot_alignment_stats|rule_frozen_before_answer,True,True,True,True,False,False,final_answer_only_equalized,format_clean_but_not_rule_certified
