split,path,line,id,family,subcategory,answer,assistant_words,assistant_chars,first_box_word_idx,boxed_count,starts_boxed,target_suffix_ok,exact_box_present,label_free_prediction,label_free_correct,expected_aware_prediction,expected_aware_correct,assistant_non_ascii,prompt_non_ascii,assistant_controls,prompt_controls,loss_weight,issue_codes
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,244,v673_train_eq_00410_49b88cf306,equation_transform,equation_numeric_minus_signed,-32,54,268,53,1,False,True,True,-32,True,-32,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,245,v673_train_eq_00309_cf70aa0d5b,equation_transform,equation_numeric_minus_signed,28,54,261,53,1,False,True,True,28,True,28,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,246,v673_train_eq_00217_75af0d47d5,equation_transform,equation_numeric_colon_trailing_zero,20,51,260,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,247,v673_train_bit_00041_2d17462804,bit_manipulation,bit_exact_global_binary_replay,00111110,26,201,25,1,False,True,True,00111110,True,00111110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,248,v673_train_eq_00233_7499723fe5,equation_transform,equation_numeric_colon_trailing_zero,30,51,260,50,1,False,True,True,30,True,30,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,249,v673_train_bit_00013_cda6a52454,bit_manipulation,bit_fullbyte_ternary_v366_new,11110111,26,210,25,1,False,True,True,11110111,True,11110111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,250,v673_train_eq_00033_84db30969e,equation_transform,equation_numeric_add_direct,102,46,237,45,1,False,True,True,102,True,102,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,251,v673_train_eq_00035_bebe9b8dbb,equation_transform,equation_numeric_add_direct,57,46,235,45,1,False,True,True,57,True,57,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,252,v673_train_bit_00173_3ca438e02a,bit_manipulation,bit_exact_global_ternary_replay,00111111,26,233,25,1,False,True,True,00111111,True,00111111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,253,v673_train_eq_00188_d07ad6e1df,equation_transform,equation_numeric_colon_trailing_zero,40,51,259,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,254,v673_train_bit_00206_043910b1b9,bit_manipulation,bit_exact_global_ternary_replay,10111101,26,233,25,1,False,True,True,10111101,True,10111101,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,255,v673_train_eq_00357_a580819ab5,equation_transform,equation_numeric_minus_signed,4,54,259,53,1,False,True,True,4,True,4,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,256,v673_train_bit_00125_bd21759fdd,bit_manipulation,bit_exact_global_binary_replay,00001000,26,203,25,1,False,True,True,00001000,True,00001000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,257,v673_train_eq_00176_55c95ebf68,equation_transform,equation_numeric_colon_trailing_zero,60,51,258,50,1,False,True,True,60,True,60,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,258,v673_train_eq_00261_b931ef431e,equation_transform,equation_numeric_minus_signed,47,54,261,53,1,False,True,True,47,True,47,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,259,v673_train_eq_00015_56f0034d69,equation_transform,equation_numeric_add_direct,132,46,237,45,1,False,True,True,132,True,132,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,260,v673_train_eq_00467_edff78b32c,equation_transform,equation_numeric_minus_signed,11,54,261,53,1,False,True,True,11,True,11,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,261,v673_train_eq_00013_51e064f3a4,equation_transform,equation_numeric_add_direct,169,46,237,45,1,False,True,True,169,True,169,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,262,v673_train_bit_00008_f1653c8936,bit_manipulation,bit_exact_global_ternary_replay,11110010,26,231,25,1,False,True,True,11110010,True,11110010,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,263,v673_train_eq_00260_e4eda6987d,equation_transform,equation_numeric_minus_signed,-14,54,268,53,1,False,True,True,-14,True,-14,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,264,v673_train_bit_00133_545cd31cfc,bit_manipulation,bit_exact_global_binary_replay,11100111,26,203,25,1,False,True,True,11100111,True,11100111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,265,v673_train_eq_00202_283bd98ed4,equation_transform,equation_numeric_colon_trailing_zero,40,51,260,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,266,v673_train_eq_00291_986415591e,equation_transform,equation_numeric_minus_signed,33,54,260,53,1,False,True,True,33,True,33,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,267,v673_train_eq_00159_41dcf6b912,equation_transform,equation_numeric_colon_trailing_zero,70,51,259,50,1,False,True,True,70,True,70,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,268,v673_train_eq_00106_cb79066e71,equation_transform,equation_numeric_add_direct,118,46,237,45,1,False,True,True,118,True,118,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,269,v673_train_eq_00208_60a5388c6f,equation_transform,equation_numeric_colon_trailing_zero,40,51,260,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,270,v673_train_eq_00140_6451980ead,equation_transform,equation_numeric_colon_trailing_zero,40,51,259,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,271,v673_train_bit_00235_4ed9dd2cd3,bit_manipulation,bit_exact_global_ternary_replay,11000000,26,228,25,1,False,True,True,11000000,True,11000000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,272,v673_train_bit_00158_bf50c2ab4a,bit_manipulation,bit_exact_global_binary_replay,11101000,26,201,25,1,False,True,True,11101000,True,11101000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,273,v673_train_bit_00130_3f60930038,bit_manipulation,bit_fullbyte_ternary_v366_new,00001100,26,208,25,1,False,True,True,00001100,True,00001100,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,274,v673_train_eq_00157_f16aec4025,equation_transform,equation_numeric_colon_trailing_zero,20,51,259,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,275,v673_train_eq_00225_5d1bb1ade4,equation_transform,equation_numeric_colon_trailing_zero,20,51,259,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,276,v673_train_eq_00012_3cdf8e9be9,equation_transform,equation_numeric_add_direct,83,46,237,45,1,False,True,True,83,True,83,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,277,v673_train_bit_00088_422d6da2a6,bit_manipulation,bit_fullbyte_ternary_v366_new,01110010,26,210,25,1,False,True,True,01110010,True,01110010,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,278,v673_train_eq_00197_f97154b2d8,equation_transform,equation_numeric_colon_trailing_zero,10,51,259,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,279,v673_train_eq_00020_48cbf7a85e,equation_transform,equation_numeric_add_direct,159,46,238,45,1,False,True,True,159,True,159,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,280,v673_train_eq_00134_e8847e2e63,equation_transform,equation_numeric_colon_trailing_zero,40,51,260,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,281,v673_train_bit_00086_0d4b5ca516,bit_manipulation,bit_exact_global_ternary_replay,10111111,26,228,25,1,False,True,True,10111111,True,10111111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,282,v673_train_eq_00435_35a58b2482,equation_transform,equation_numeric_minus_signed,2,54,258,53,1,False,True,True,2,True,2,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,283,v673_train_bit_00165_8cdd4e048c,bit_manipulation,bit_fullbyte_ternary_v366_new,00001000,26,210,25,1,False,True,True,00001000,True,00001000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,284,v673_train_bit_00169_63acb3dd55,bit_manipulation,bit_exact_global_ternary_replay,01101011,26,231,25,1,False,True,True,01101011,True,01101011,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,285,v673_train_eq_00104_18eb236f3b,equation_transform,equation_numeric_add_direct,95,46,236,45,1,False,True,True,95,True,95,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,286,v673_train_eq_00141_c46822abe5,equation_transform,equation_numeric_colon_trailing_zero,10,51,259,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,287,v673_train_eq_00148_d848f76148,equation_transform,equation_numeric_colon_trailing_zero,10,51,260,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,288,v673_train_eq_00018_f8b4da313f,equation_transform,equation_numeric_add_direct,131,46,237,45,1,False,True,True,131,True,131,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,289,v673_train_eq_00052_dd883d7d76,equation_transform,equation_numeric_add_direct,150,46,239,45,1,False,True,True,150,True,150,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,290,v673_train_eq_00317_0889f4f1d8,equation_transform,equation_numeric_minus_signed,8,54,259,53,1,False,True,True,8,True,8,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,291,v673_train_bit_00077_947eeb3940,bit_manipulation,bit_exact_global_ternary_replay,00110101,26,233,25,1,False,True,True,00110101,True,00110101,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,292,v673_train_eq_00362_94a3be7f6d,equation_transform,equation_numeric_minus_signed,-24,54,268,53,1,False,True,True,-24,True,-24,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,293,v673_train_bit_00065_e4c1d82d36,bit_manipulation,bit_exact_global_binary_replay,00010000,26,203,25,1,False,True,True,00010000,True,00010000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,294,v673_train_eq_00120_1bf422dbe8,equation_transform,equation_numeric_colon_trailing_zero,20,51,260,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,295,v673_train_eq_00266_8bb4fa9509,equation_transform,equation_numeric_minus_signed,-33,54,269,53,1,False,True,True,-33,True,-33,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,296,v673_train_eq_00014_483d037e53,equation_transform,equation_numeric_add_direct,87,46,236,45,1,False,True,True,87,True,87,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,297,v673_train_eq_00356_84e60a97f3,equation_transform,equation_numeric_minus_signed,-38,54,269,53,1,False,True,True,-38,True,-38,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,298,v673_train_eq_00068_f99534c7aa,equation_transform,equation_numeric_add_direct,85,46,237,45,1,False,True,True,85,True,85,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,299,v673_train_eq_00264_4b0c72d30b,equation_transform,equation_numeric_minus_signed,-34,54,268,53,1,False,True,True,-34,True,-34,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,300,v673_train_eq_00111_6f6e3f606d,equation_transform,equation_numeric_add_direct,176,46,238,45,1,False,True,True,176,True,176,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,301,v673_train_eq_00464_cd3aabecb2,equation_transform,equation_numeric_minus_signed,-1,54,267,53,1,False,True,True,-1,True,-1,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,302,v673_train_eq_00455_ef9416013c,equation_transform,equation_numeric_minus_signed,11,54,261,53,1,False,True,True,11,True,11,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,303,v673_train_eq_00244_ddf92a01c9,equation_transform,equation_numeric_minus_signed,-61,54,269,53,1,False,True,True,-61,True,-61,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,304,v673_train_bit_00099_45c82c2929,bit_manipulation,bit_fullbyte_ternary_v366_new,10001110,26,210,25,1,False,True,True,10001110,True,10001110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,305,v673_train_bit_00121_530925bd26,bit_manipulation,bit_exact_global_binary_replay,11111000,26,201,25,1,False,True,True,11111000,True,11111000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,306,v673_train_eq_00389_8edfcd963d,equation_transform,equation_numeric_minus_signed,8,54,260,53,1,False,True,True,8,True,8,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,307,v673_train_eq_00431_edac63d3f9,equation_transform,equation_numeric_minus_signed,83,54,262,53,1,False,True,True,83,True,83,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,308,v673_train_eq_00355_9e53298199,equation_transform,equation_numeric_minus_signed,4,54,259,53,1,False,True,True,4,True,4,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,309,v673_train_eq_00170_f227adb25e,equation_transform,equation_numeric_colon_trailing_zero,20,51,260,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,310,v673_train_eq_00006_07adb69e6a,equation_transform,equation_numeric_add_direct,82,46,235,45,1,False,True,True,82,True,82,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,311,v673_train_eq_00087_7989f3eada,equation_transform,equation_numeric_add_direct,148,46,235,45,1,False,True,True,148,True,148,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,312,v673_train_eq_00350_95c04449c9,equation_transform,equation_numeric_minus_signed,-34,54,268,53,1,False,True,True,-34,True,-34,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,313,v673_train_bit_00151_8196d10c5a,bit_manipulation,bit_fullbyte_ternary_v366_new,01110111,26,210,25,1,False,True,True,01110111,True,01110111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,314,v673_train_eq_00139_fd9e30b535,equation_transform,equation_numeric_colon_trailing_zero,10,51,260,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,315,v673_train_eq_00008_dee98cd5f5,equation_transform,equation_numeric_add_direct,95,46,236,45,1,False,True,True,95,True,95,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,316,v673_train_bit_00227_1e03ca7299,bit_manipulation,bit_exact_global_binary_replay,11110111,26,201,25,1,False,True,True,11110111,True,11110111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,317,v673_train_bit_00189_bdc2d99b55,bit_manipulation,bit_fullbyte_ternary_v366_new,01001010,26,208,25,1,False,True,True,01001010,True,01001010,True,0,0,0,0,0.35,
