id,family,source,status,prediction,answer,baseline_prediction,baseline_correct,candidate_correct,accepted,reason,proof
52be4988,equation_transform,v408_equation_symbolic_pbe,abstain,,'!,&&&`,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
52be4988,equation_transform,v408_equation_symbolic_pbe,abstain,,'!,&&&`,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
52be4988,equation_transform,v408_equation_symbolic_pbe,abstain,,'!,&&&`,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
52be4988,equation_transform,v408_equation_symbolic_pbe,abstain,,'!,&&&`,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
52be4988,equation_transform,v408_equation_symbolic_pbe,abstain,,'!,&&&`,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
b8722d19,bit_manipulation,v408_bit_unique_value,abstain,,00100100,11110100,False,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [5], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_char_transducer,no_pair_mapping
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_position_template,nonuniform_rhs_lengths
99d6a3b5,equation_transform,v408_equation_symbolic_pbe,abstain,,?()<,(<)),False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_char_transducer,no_global_mapping
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
2d3547af,equation_transform,v408_equation_symbolic_pbe,abstain,,))^),\${,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
8c9fcc6b,bit_manipulation,v408_bit_unique_value,abstain,,11110111,11110111,True,False,False,ambiguous_prediction_bit_1,"{""candidate_counts"": [5, 7], ""reason"": ""ambiguous_prediction_bit_1"", ""status"": ""abstain""}"
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_char_transducer,no_global_mapping
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
28b0ff48,equation_transform,v408_equation_symbolic_pbe,abstain,,'],|^^^,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
3fa49035,equation_transform,v408_equation_symbolic_pbe,abstain,,696,696,True,False,False,numeric_same_operator_extended,same_operator_examples=1 below_min=2
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_char_transducer,no_global_mapping
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_position_template,nonuniform_rhs_lengths
61557701,equation_transform,v408_equation_symbolic_pbe,abstain,,|&,'{),False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
8c0f9291,bit_manipulation,v408_bit_unique_value,candidate,00001111,00001111,00001111,True,True,False,unique_value_per_bit,"b0:XNOR(1,4)|XNOR(4,1); b1:XNOR(2,5)|XNOR(5,2); b2:XNOR(3,6)|XNOR(6,3); b3:XNOR(4,7)|XNOR(7,4); b4:RIMPL(0,5)|IMPL(5,0); b5:C1|IMPL(0,7)|RIMPL(1,6)|NAND(2,4)|IMPL(2,7)|NAND(4,2); b6:XNOR(2,7)|RIMPL(2,7)|NAND(4,7)|XNOR(7,2)|IMPL(7,2)|NAND(7,4); b7:C1|IMPL(0,7)|RIMPL(1,6)|NAND(2,4)|IMPL(2,7)|NAND(4,2)"
d6e6f8b5,bit_manipulation,v408_bit_unique_value,abstain,,11100001,11100001,True,False,False,ambiguous_prediction_bit_1,"{""candidate_counts"": [3, 3], ""reason"": ""ambiguous_prediction_bit_1"", ""status"": ""abstain""}"
3a90fdf6,bit_manipulation,v408_bit_unique_value,abstain,,10100000,10100000,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [21], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
56343b77,equation_transform,v408_equation_symbolic_pbe,abstain,,711,711,True,False,False,numeric_same_operator_extended,same_operator_examples=1 below_min=2
08df5363,bit_manipulation,v408_bit_unique_value,abstain,,01011100,01011100,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [6], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
d50746e7,bit_manipulation,v408_bit_unique_value,abstain,,01000010,01000010,True,False,False,ambiguous_prediction_bit_2,"{""candidate_counts"": [2, 2, 12], ""reason"": ""ambiguous_prediction_bit_2"", ""status"": ""abstain""}"
2facfaa4,bit_manipulation,v408_bit_unique_value,abstain,,00111110,00111110,True,False,False,ambiguous_prediction_bit_1,"{""candidate_counts"": [15, 15], ""reason"": ""ambiguous_prediction_bit_1"", ""status"": ""abstain""}"
7ac90433,equation_transform,v408_equation_symbolic_pbe,abstain,,-23,-23,True,False,False,numeric_same_operator_extended,same_operator_examples=3; rules=; unique_prediction_count=0
8abcff0f,bit_manipulation,v408_bit_unique_value,abstain,,11110111,11110111,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [5], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_char_transducer,no_pair_mapping
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
02902eb3,equation_transform,v408_equation_symbolic_pbe,abstain,,>/,!!$>,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
ddc5aefe,bit_manipulation,v408_bit_unique_value,abstain,,00000001,00000001,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [4], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_char_transducer,no_pair_mapping
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
0d90736f,equation_transform,v408_equation_symbolic_pbe,abstain,,:,::)[,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_char_transducer,no_global_mapping
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_position_template,nonuniform_rhs_lengths
294453b5,equation_transform,v408_equation_symbolic_pbe,abstain,,&(,##!),False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
75ecd32c,bit_manipulation,v408_bit_unique_value,candidate,11100011,11100011,11100011,True,True,False,unique_value_per_bit,"b0:ID(6); b1:ID(7); b2:ID(0); b3:ID(1)|OR(1,2)|OR(2,1); b4:ID(2)|AND(1,2)|AND(2,1); b5:ID(3); b6:ID(4)|RIMPL(4,5)|IMPL(5,4); b7:ID(5)|IMPL(4,5)|RIMPL(5,4)"
12e0ac8c,bit_manipulation,v408_bit_unique_value,abstain,,10101001,10101001,True,False,False,ambiguous_prediction_bit_1,"{""candidate_counts"": [2, 8], ""reason"": ""ambiguous_prediction_bit_1"", ""status"": ""abstain""}"
386b6d03,equation_transform,v408_equation_symbolic_pbe,abstain,,671,18,False,False,False,numeric_same_operator_extended,same_operator_examples=0 below_min=2
2ead53dc,bit_manipulation,v408_bit_unique_value,abstain,,00000101,00000101,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [13], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_char_transducer,no_global_mapping
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
57f6878e,equation_transform,v408_equation_symbolic_pbe,abstain,,%{{,|@(!,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
05ca617c,bit_manipulation,v408_bit_unique_value,abstain,,11011011,01011011,False,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [8], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
6890870d,bit_manipulation,v408_bit_unique_value,abstain,,01110000,01110000,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [5], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
1c566511,bit_manipulation,v408_bit_unique_value,candidate,01010010,01010010,01010010,True,True,False,unique_value_per_bit,"b0:XOR(6,7)|XOR(7,6); b1:XOR(0,7)|XOR(7,0); b2:ID(1); b3:ID(2); b4:ID(3); b5:ID(4); b6:ID(5); b7:ID(6)"
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_char_transducer,no_pair_mapping
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_position_template,nonuniform_rhs_lengths
bc83b0a1,equation_transform,v408_equation_symbolic_pbe,abstain,,(/&{,(/&{,True,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
a361a1b7,equation_transform,v408_equation_symbolic_pbe,abstain,,:46,46,False,False,False,numeric_same_operator_extended,same_operator_examples=0 below_min=2
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_char_transducer,no_pair_mapping
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_position_template,nonuniform_rhs_lengths
d911e8e1,equation_transform,v408_equation_symbolic_pbe,abstain,,:\:,@}<',False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
4353cd0b,bit_manipulation,v408_bit_unique_value,abstain,,00100001,00100001,True,False,False,ambiguous_prediction_bit_1,"{""candidate_counts"": [5, 9], ""reason"": ""ambiguous_prediction_bit_1"", ""status"": ""abstain""}"
7688e06e,equation_transform,v408_equation_symbolic_pbe,abstain,,-55,55,False,False,False,numeric_same_operator_extended,same_operator_examples=5; rules=; unique_prediction_count=0
30ba0cf4,bit_manipulation,v408_bit_unique_value,abstain,,01101101,01101101,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [13], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
dbd0e3c9,equation_transform,v408_equation_symbolic_pbe,candidate,5631,5631,5631,True,True,False,numeric_same_operator_extended,same_operator_examples=2; rules=concat_ab
8fbd2477,bit_manipulation,v408_bit_unique_value,abstain,,01011010,01011010,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [4], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
ba61b815,bit_manipulation,v408_bit_unique_value,abstain,,00001101,00001101,True,False,False,ambiguous_prediction_bit_0,"{""candidate_counts"": [9], ""reason"": ""ambiguous_prediction_bit_0"", ""status"": ""abstain""}"
2e2d60b2,equation_transform,v408_equation_symbolic_pbe,abstain,,07,07,True,False,False,numeric_same_operator_extended,same_operator_examples=2; rules=; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_char_transducer,no_global_mapping
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
5f9f0ed7,equation_transform,v408_equation_symbolic_pbe,abstain,,}/!},|!@[,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
333d93ec,equation_transform,v408_equation_symbolic_pbe,abstain,,7,7,True,False,False,numeric_same_operator_extended,same_operator_examples=2; rules=; unique_prediction_count=0
74fff108,equation_transform,v408_equation_symbolic_pbe,abstain,,49,49,True,False,False,numeric_same_operator_extended,same_operator_examples=1 below_min=2
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_char_transducer,char_transducer mappings=16 usable=16 unique_predictions=9
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_position_template,no_source_for_output_index=0
c43b5a13,equation_transform,v408_equation_symbolic_pbe,abstain,,)|,$):$,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_char_transducer,no_global_mapping
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_prefix_before_last_marker,markers=''; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_suffix_after_last_marker,markers=''; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_remove_first_marker,markers=''; unique_prediction_count=0
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_position_template,nonuniform_rhs_lengths
b0206bb7,equation_transform,v408_equation_symbolic_pbe,abstain,,]$!,$){,False,False,False,symbolic_operator_index_template,programs=; unique_prediction_count=0
638f93ca,equation_transform,v408_equation_symbolic_pbe,abstain,,@,$]<$,False,False,False,symbolic_char_transducer,no_global_mapping
638f93ca,equation_transform,v408_equation_symbolic_pbe,abstain,,@,$]<$,False,False,False,symbolic_delete_selected_chars,delete_char_sets=; unique_prediction_count=0
638f93ca,equation_transform,v408_equation_symbolic_pbe,abstain,,@,$]<$,False,False,False,symbolic_keep_selected_chars,keep_char_sets=; unique_prediction_count=0
638f93ca,equation_transform,v408_equation_symbolic_pbe,abstain,,@,$]<$,False,False,False,symbolic_prefix_until_marker,markers=''; unique_prediction_count=0
638f93ca,equation_transform,v408_equation_symbolic_pbe,abstain,,@,$]<$,False,False,False,symbolic_suffix_after_marker,markers=''; unique_prediction_count=0
