id,prompt,answer,family
gravity_0090,gravity_constant fixture 90,gravity_answer_0090,gravity_constant
gravity_0091,gravity_constant fixture 91,gravity_answer_0091,gravity_constant
gravity_0092,gravity_constant fixture 92,gravity_answer_0092,gravity_constant
gravity_0093,gravity_constant fixture 93,gravity_answer_0093,gravity_constant
gravity_0094,gravity_constant fixture 94,gravity_answer_0094,gravity_constant
gravity_0095,gravity_constant fixture 95,gravity_answer_0095,gravity_constant
gravity_0096,gravity_constant fixture 96,gravity_answer_0096,gravity_constant
gravity_0097,gravity_constant fixture 97,gravity_answer_0097,gravity_constant
gravity_0098,gravity_constant fixture 98,gravity_answer_0098,gravity_constant
gravity_0099,gravity_constant fixture 99,gravity_answer_0099,gravity_constant
gravity_0100,gravity_constant fixture 100,gravity_answer_0100,gravity_constant
gravity_0101,gravity_constant fixture 101,gravity_answer_0101,gravity_constant
gravity_0102,gravity_constant fixture 102,gravity_answer_0102,gravity_constant
gravity_0103,gravity_constant fixture 103,gravity_answer_0103,gravity_constant
gravity_0104,gravity_constant fixture 104,gravity_answer_0104,gravity_constant
gravity_0105,gravity_constant fixture 105,gravity_answer_0105,gravity_constant
gravity_0106,gravity_constant fixture 106,gravity_answer_0106,gravity_constant
gravity_0107,gravity_constant fixture 107,gravity_answer_0107,gravity_constant
gravity_0108,gravity_constant fixture 108,gravity_answer_0108,gravity_constant
gravity_0109,gravity_constant fixture 109,gravity_answer_0109,gravity_constant
gravity_0110,gravity_constant fixture 110,gravity_answer_0110,gravity_constant
gravity_0111,gravity_constant fixture 111,gravity_answer_0111,gravity_constant
gravity_0112,gravity_constant fixture 112,gravity_answer_0112,gravity_constant
gravity_0113,gravity_constant fixture 113,gravity_answer_0113,gravity_constant
gravity_0114,gravity_constant fixture 114,gravity_answer_0114,gravity_constant
gravity_0115,gravity_constant fixture 115,gravity_answer_0115,gravity_constant
gravity_0116,gravity_constant fixture 116,gravity_answer_0116,gravity_constant
gravity_0117,gravity_constant fixture 117,gravity_answer_0117,gravity_constant
gravity_0118,gravity_constant fixture 118,gravity_answer_0118,gravity_constant
gravity_0119,gravity_constant fixture 119,gravity_answer_0119,gravity_constant
gravity_0120,gravity_constant fixture 120,gravity_answer_0120,gravity_constant
gravity_0121,gravity_constant fixture 121,gravity_answer_0121,gravity_constant
gravity_0122,gravity_constant fixture 122,gravity_answer_0122,gravity_constant
gravity_0123,gravity_constant fixture 123,gravity_answer_0123,gravity_constant
gravity_0124,gravity_constant fixture 124,gravity_answer_0124,gravity_constant
gravity_0125,gravity_constant fixture 125,gravity_answer_0125,gravity_constant
gravity_0126,gravity_constant fixture 126,gravity_answer_0126,gravity_constant
gravity_0127,gravity_constant fixture 127,gravity_answer_0127,gravity_constant
gravity_0128,gravity_constant fixture 128,gravity_answer_0128,gravity_constant
gravity_0129,gravity_constant fixture 129,gravity_answer_0129,gravity_constant
gravity_0130,gravity_constant fixture 130,gravity_answer_0130,gravity_constant
gravity_0131,gravity_constant fixture 131,gravity_answer_0131,gravity_constant
gravity_0132,gravity_constant fixture 132,gravity_answer_0132,gravity_constant
gravity_0133,gravity_constant fixture 133,gravity_answer_0133,gravity_constant
gravity_0134,gravity_constant fixture 134,gravity_answer_0134,gravity_constant
gravity_0135,gravity_constant fixture 135,gravity_answer_0135,gravity_constant
gravity_0136,gravity_constant fixture 136,gravity_answer_0136,gravity_constant
gravity_0137,gravity_constant fixture 137,gravity_answer_0137,gravity_constant
gravity_0138,gravity_constant fixture 138,gravity_answer_0138,gravity_constant
gravity_0139,gravity_constant fixture 139,gravity_answer_0139,gravity_constant
unit_0000,unit_conversion fixture 0,unit_answer_0000,unit_conversion
unit_0001,unit_conversion fixture 1,unit_answer_0001,unit_conversion
unit_0002,unit_conversion fixture 2,unit_answer_0002,unit_conversion
unit_0003,unit_conversion fixture 3,unit_answer_0003,unit_conversion
unit_0004,unit_conversion fixture 4,unit_answer_0004,unit_conversion
unit_0005,unit_conversion fixture 5,unit_answer_0005,unit_conversion
unit_0006,unit_conversion fixture 6,unit_answer_0006,unit_conversion
unit_0007,unit_conversion fixture 7,unit_answer_0007,unit_conversion
unit_0008,unit_conversion fixture 8,unit_answer_0008,unit_conversion
unit_0009,unit_conversion fixture 9,unit_answer_0009,unit_conversion
unit_0010,unit_conversion fixture 10,unit_answer_0010,unit_conversion
unit_0011,unit_conversion fixture 11,unit_answer_0011,unit_conversion
unit_0012,unit_conversion fixture 12,unit_answer_0012,unit_conversion
unit_0013,unit_conversion fixture 13,unit_answer_0013,unit_conversion
unit_0014,unit_conversion fixture 14,unit_answer_0014,unit_conversion
unit_0015,unit_conversion fixture 15,unit_answer_0015,unit_conversion
unit_0016,unit_conversion fixture 16,unit_answer_0016,unit_conversion
unit_0017,unit_conversion fixture 17,unit_answer_0017,unit_conversion
unit_0018,unit_conversion fixture 18,unit_answer_0018,unit_conversion
unit_0019,unit_conversion fixture 19,unit_answer_0019,unit_conversion
unit_0020,unit_conversion fixture 20,unit_answer_0020,unit_conversion
unit_0021,unit_conversion fixture 21,unit_answer_0021,unit_conversion
unit_0022,unit_conversion fixture 22,unit_answer_0022,unit_conversion
unit_0023,unit_conversion fixture 23,unit_answer_0023,unit_conversion
unit_0024,unit_conversion fixture 24,unit_answer_0024,unit_conversion
unit_0025,unit_conversion fixture 25,unit_answer_0025,unit_conversion
unit_0026,unit_conversion fixture 26,unit_answer_0026,unit_conversion
unit_0027,unit_conversion fixture 27,unit_answer_0027,unit_conversion
unit_0028,unit_conversion fixture 28,unit_answer_0028,unit_conversion
unit_0029,unit_conversion fixture 29,unit_answer_0029,unit_conversion
unit_0030,unit_conversion fixture 30,unit_answer_0030,unit_conversion
unit_0031,unit_conversion fixture 31,unit_answer_0031,unit_conversion
unit_0032,unit_conversion fixture 32,unit_answer_0032,unit_conversion
unit_0033,unit_conversion fixture 33,unit_answer_0033,unit_conversion
unit_0034,unit_conversion fixture 34,unit_answer_0034,unit_conversion
unit_0035,unit_conversion fixture 35,unit_answer_0035,unit_conversion
unit_0036,unit_conversion fixture 36,unit_answer_0036,unit_conversion
unit_0037,unit_conversion fixture 37,unit_answer_0037,unit_conversion
unit_0038,unit_conversion fixture 38,unit_answer_0038,unit_conversion
unit_0039,unit_conversion fixture 39,unit_answer_0039,unit_conversion
unit_0040,unit_conversion fixture 40,unit_answer_0040,unit_conversion
unit_0041,unit_conversion fixture 41,unit_answer_0041,unit_conversion
unit_0042,unit_conversion fixture 42,unit_answer_0042,unit_conversion
unit_0043,unit_conversion fixture 43,unit_answer_0043,unit_conversion
unit_0044,unit_conversion fixture 44,unit_answer_0044,unit_conversion
unit_0045,unit_conversion fixture 45,unit_answer_0045,unit_conversion
unit_0046,unit_conversion fixture 46,unit_answer_0046,unit_conversion
unit_0047,unit_conversion fixture 47,unit_answer_0047,unit_conversion
unit_0048,unit_conversion fixture 48,unit_answer_0048,unit_conversion
unit_0049,unit_conversion fixture 49,unit_answer_0049,unit_conversion
unit_0050,unit_conversion fixture 50,unit_answer_0050,unit_conversion
unit_0051,unit_conversion fixture 51,unit_answer_0051,unit_conversion
unit_0052,unit_conversion fixture 52,unit_answer_0052,unit_conversion
unit_0053,unit_conversion fixture 53,unit_answer_0053,unit_conversion
unit_0054,unit_conversion fixture 54,unit_answer_0054,unit_conversion
unit_0055,unit_conversion fixture 55,unit_answer_0055,unit_conversion
unit_0056,unit_conversion fixture 56,unit_answer_0056,unit_conversion
unit_0057,unit_conversion fixture 57,unit_answer_0057,unit_conversion
unit_0058,unit_conversion fixture 58,unit_answer_0058,unit_conversion
unit_0059,unit_conversion fixture 59,unit_answer_0059,unit_conversion
unit_0060,unit_conversion fixture 60,unit_answer_0060,unit_conversion
unit_0061,unit_conversion fixture 61,unit_answer_0061,unit_conversion
unit_0062,unit_conversion fixture 62,unit_answer_0062,unit_conversion
unit_0063,unit_conversion fixture 63,unit_answer_0063,unit_conversion
unit_0064,unit_conversion fixture 64,unit_answer_0064,unit_conversion
unit_0065,unit_conversion fixture 65,unit_answer_0065,unit_conversion
unit_0066,unit_conversion fixture 66,unit_answer_0066,unit_conversion
unit_0067,unit_conversion fixture 67,unit_answer_0067,unit_conversion
unit_0068,unit_conversion fixture 68,unit_answer_0068,unit_conversion
unit_0069,unit_conversion fixture 69,unit_answer_0069,unit_conversion
unit_0070,unit_conversion fixture 70,unit_answer_0070,unit_conversion
unit_0071,unit_conversion fixture 71,unit_answer_0071,unit_conversion
unit_0072,unit_conversion fixture 72,unit_answer_0072,unit_conversion
unit_0073,unit_conversion fixture 73,unit_answer_0073,unit_conversion
unit_0074,unit_conversion fixture 74,unit_answer_0074,unit_conversion
unit_0075,unit_conversion fixture 75,unit_answer_0075,unit_conversion
unit_0076,unit_conversion fixture 76,unit_answer_0076,unit_conversion
unit_0077,unit_conversion fixture 77,unit_answer_0077,unit_conversion
unit_0078,unit_conversion fixture 78,unit_answer_0078,unit_conversion
unit_0079,unit_conversion fixture 79,unit_answer_0079,unit_conversion
unit_0080,unit_conversion fixture 80,unit_answer_0080,unit_conversion
unit_0081,unit_conversion fixture 81,unit_answer_0081,unit_conversion
unit_0082,unit_conversion fixture 82,unit_answer_0082,unit_conversion
unit_0083,unit_conversion fixture 83,unit_answer_0083,unit_conversion
unit_0084,unit_conversion fixture 84,unit_answer_0084,unit_conversion
unit_0085,unit_conversion fixture 85,unit_answer_0085,unit_conversion
unit_0086,unit_conversion fixture 86,unit_answer_0086,unit_conversion
unit_0087,unit_conversion fixture 87,unit_answer_0087,unit_conversion
unit_0088,unit_conversion fixture 88,unit_answer_0088,unit_conversion
unit_0089,unit_conversion fixture 89,unit_answer_0089,unit_conversion
unit_0090,unit_conversion fixture 90,unit_answer_0090,unit_conversion
unit_0091,unit_conversion fixture 91,unit_answer_0091,unit_conversion
unit_0092,unit_conversion fixture 92,unit_answer_0092,unit_conversion
unit_0093,unit_conversion fixture 93,unit_answer_0093,unit_conversion
unit_0094,unit_conversion fixture 94,unit_answer_0094,unit_conversion
unit_0095,unit_conversion fixture 95,unit_answer_0095,unit_conversion
unit_0096,unit_conversion fixture 96,unit_answer_0096,unit_conversion
unit_0097,unit_conversion fixture 97,unit_answer_0097,unit_conversion
unit_0098,unit_conversion fixture 98,unit_answer_0098,unit_conversion
unit_0099,unit_conversion fixture 99,unit_answer_0099,unit_conversion
unit_0100,unit_conversion fixture 100,unit_answer_0100,unit_conversion
unit_0101,unit_conversion fixture 101,unit_answer_0101,unit_conversion
unit_0102,unit_conversion fixture 102,unit_answer_0102,unit_conversion
unit_0103,unit_conversion fixture 103,unit_answer_0103,unit_conversion
unit_0104,unit_conversion fixture 104,unit_answer_0104,unit_conversion
unit_0105,unit_conversion fixture 105,unit_answer_0105,unit_conversion
unit_0106,unit_conversion fixture 106,unit_answer_0106,unit_conversion
unit_0107,unit_conversion fixture 107,unit_answer_0107,unit_conversion
unit_0108,unit_conversion fixture 108,unit_answer_0108,unit_conversion
unit_0109,unit_conversion fixture 109,unit_answer_0109,unit_conversion
unit_0110,unit_conversion fixture 110,unit_answer_0110,unit_conversion
unit_0111,unit_conversion fixture 111,unit_answer_0111,unit_conversion
unit_0112,unit_conversion fixture 112,unit_answer_0112,unit_conversion
unit_0113,unit_conversion fixture 113,unit_answer_0113,unit_conversion
unit_0114,unit_conversion fixture 114,unit_answer_0114,unit_conversion
unit_0115,unit_conversion fixture 115,unit_answer_0115,unit_conversion
unit_0116,unit_conversion fixture 116,unit_answer_0116,unit_conversion
unit_0117,unit_conversion fixture 117,unit_answer_0117,unit_conversion
unit_0118,unit_conversion fixture 118,unit_answer_0118,unit_conversion
unit_0119,unit_conversion fixture 119,unit_answer_0119,unit_conversion
unit_0120,unit_conversion fixture 120,unit_answer_0120,unit_conversion
unit_0121,unit_conversion fixture 121,unit_answer_0121,unit_conversion
unit_0122,unit_conversion fixture 122,unit_answer_0122,unit_conversion
unit_0123,unit_conversion fixture 123,unit_answer_0123,unit_conversion
unit_0124,unit_conversion fixture 124,unit_answer_0124,unit_conversion
unit_0125,unit_conversion fixture 125,unit_answer_0125,unit_conversion
unit_0126,unit_conversion fixture 126,unit_answer_0126,unit_conversion
unit_0127,unit_conversion fixture 127,unit_answer_0127,unit_conversion
unit_0128,unit_conversion fixture 128,unit_answer_0128,unit_conversion
unit_0129,unit_conversion fixture 129,unit_answer_0129,unit_conversion
unit_0130,unit_conversion fixture 130,unit_answer_0130,unit_conversion
unit_0131,unit_conversion fixture 131,unit_answer_0131,unit_conversion
unit_0132,unit_conversion fixture 132,unit_answer_0132,unit_conversion
unit_0133,unit_conversion fixture 133,unit_answer_0133,unit_conversion
unit_0134,unit_conversion fixture 134,unit_answer_0134,unit_conversion
unit_0135,unit_conversion fixture 135,unit_answer_0135,unit_conversion
unit_0136,unit_conversion fixture 136,unit_answer_0136,unit_conversion
unit_0137,unit_conversion fixture 137,unit_answer_0137,unit_conversion
unit_0138,unit_conversion fixture 138,unit_answer_0138,unit_conversion
unit_0139,unit_conversion fixture 139,unit_answer_0139,unit_conversion
numeral_0000,numeral_system fixture 0,numeral_answer_0000,numeral_system
numeral_0001,numeral_system fixture 1,numeral_answer_0001,numeral_system
numeral_0002,numeral_system fixture 2,numeral_answer_0002,numeral_system
numeral_0003,numeral_system fixture 3,numeral_answer_0003,numeral_system
numeral_0004,numeral_system fixture 4,numeral_answer_0004,numeral_system
numeral_0005,numeral_system fixture 5,numeral_answer_0005,numeral_system
numeral_0006,numeral_system fixture 6,numeral_answer_0006,numeral_system
numeral_0007,numeral_system fixture 7,numeral_answer_0007,numeral_system
numeral_0008,numeral_system fixture 8,numeral_answer_0008,numeral_system
numeral_0009,numeral_system fixture 9,numeral_answer_0009,numeral_system
numeral_0010,numeral_system fixture 10,numeral_answer_0010,numeral_system
numeral_0011,numeral_system fixture 11,numeral_answer_0011,numeral_system
numeral_0012,numeral_system fixture 12,numeral_answer_0012,numeral_system
numeral_0013,numeral_system fixture 13,numeral_answer_0013,numeral_system
numeral_0014,numeral_system fixture 14,numeral_answer_0014,numeral_system
numeral_0015,numeral_system fixture 15,numeral_answer_0015,numeral_system
numeral_0016,numeral_system fixture 16,numeral_answer_0016,numeral_system
numeral_0017,numeral_system fixture 17,numeral_answer_0017,numeral_system
numeral_0018,numeral_system fixture 18,numeral_answer_0018,numeral_system
numeral_0019,numeral_system fixture 19,numeral_answer_0019,numeral_system
numeral_0020,numeral_system fixture 20,numeral_answer_0020,numeral_system
numeral_0021,numeral_system fixture 21,numeral_answer_0021,numeral_system
numeral_0022,numeral_system fixture 22,numeral_answer_0022,numeral_system
numeral_0023,numeral_system fixture 23,numeral_answer_0023,numeral_system
numeral_0024,numeral_system fixture 24,numeral_answer_0024,numeral_system
numeral_0025,numeral_system fixture 25,numeral_answer_0025,numeral_system
numeral_0026,numeral_system fixture 26,numeral_answer_0026,numeral_system
numeral_0027,numeral_system fixture 27,numeral_answer_0027,numeral_system
numeral_0028,numeral_system fixture 28,numeral_answer_0028,numeral_system
numeral_0029,numeral_system fixture 29,numeral_answer_0029,numeral_system
numeral_0030,numeral_system fixture 30,numeral_answer_0030,numeral_system
numeral_0031,numeral_system fixture 31,numeral_answer_0031,numeral_system
numeral_0032,numeral_system fixture 32,numeral_answer_0032,numeral_system
numeral_0033,numeral_system fixture 33,numeral_answer_0033,numeral_system
numeral_0034,numeral_system fixture 34,numeral_answer_0034,numeral_system
numeral_0035,numeral_system fixture 35,numeral_answer_0035,numeral_system
numeral_0036,numeral_system fixture 36,numeral_answer_0036,numeral_system
numeral_0037,numeral_system fixture 37,numeral_answer_0037,numeral_system
numeral_0038,numeral_system fixture 38,numeral_answer_0038,numeral_system
numeral_0039,numeral_system fixture 39,numeral_answer_0039,numeral_system
numeral_0040,numeral_system fixture 40,numeral_answer_0040,numeral_system
numeral_0041,numeral_system fixture 41,numeral_answer_0041,numeral_system
numeral_0042,numeral_system fixture 42,numeral_answer_0042,numeral_system
numeral_0043,numeral_system fixture 43,numeral_answer_0043,numeral_system
numeral_0044,numeral_system fixture 44,numeral_answer_0044,numeral_system
numeral_0045,numeral_system fixture 45,numeral_answer_0045,numeral_system
numeral_0046,numeral_system fixture 46,numeral_answer_0046,numeral_system
numeral_0047,numeral_system fixture 47,numeral_answer_0047,numeral_system
numeral_0048,numeral_system fixture 48,numeral_answer_0048,numeral_system
numeral_0049,numeral_system fixture 49,numeral_answer_0049,numeral_system
numeral_0050,numeral_system fixture 50,numeral_answer_0050,numeral_system
numeral_0051,numeral_system fixture 51,numeral_answer_0051,numeral_system
numeral_0052,numeral_system fixture 52,numeral_answer_0052,numeral_system
numeral_0053,numeral_system fixture 53,numeral_answer_0053,numeral_system
numeral_0054,numeral_system fixture 54,numeral_answer_0054,numeral_system
numeral_0055,numeral_system fixture 55,numeral_answer_0055,numeral_system
numeral_0056,numeral_system fixture 56,numeral_answer_0056,numeral_system
numeral_0057,numeral_system fixture 57,numeral_answer_0057,numeral_system
numeral_0058,numeral_system fixture 58,numeral_answer_0058,numeral_system
numeral_0059,numeral_system fixture 59,numeral_answer_0059,numeral_system
numeral_0060,numeral_system fixture 60,numeral_answer_0060,numeral_system
numeral_0061,numeral_system fixture 61,numeral_answer_0061,numeral_system
numeral_0062,numeral_system fixture 62,numeral_answer_0062,numeral_system
numeral_0063,numeral_system fixture 63,numeral_answer_0063,numeral_system
numeral_0064,numeral_system fixture 64,numeral_answer_0064,numeral_system
numeral_0065,numeral_system fixture 65,numeral_answer_0065,numeral_system
numeral_0066,numeral_system fixture 66,numeral_answer_0066,numeral_system
numeral_0067,numeral_system fixture 67,numeral_answer_0067,numeral_system
numeral_0068,numeral_system fixture 68,numeral_answer_0068,numeral_system
numeral_0069,numeral_system fixture 69,numeral_answer_0069,numeral_system
numeral_0070,numeral_system fixture 70,numeral_answer_0070,numeral_system
numeral_0071,numeral_system fixture 71,numeral_answer_0071,numeral_system
numeral_0072,numeral_system fixture 72,numeral_answer_0072,numeral_system
numeral_0073,numeral_system fixture 73,numeral_answer_0073,numeral_system
numeral_0074,numeral_system fixture 74,numeral_answer_0074,numeral_system
numeral_0075,numeral_system fixture 75,numeral_answer_0075,numeral_system
numeral_0076,numeral_system fixture 76,numeral_answer_0076,numeral_system
numeral_0077,numeral_system fixture 77,numeral_answer_0077,numeral_system
numeral_0078,numeral_system fixture 78,numeral_answer_0078,numeral_system
numeral_0079,numeral_system fixture 79,numeral_answer_0079,numeral_system
numeral_0080,numeral_system fixture 80,numeral_answer_0080,numeral_system
numeral_0081,numeral_system fixture 81,numeral_answer_0081,numeral_system
numeral_0082,numeral_system fixture 82,numeral_answer_0082,numeral_system
numeral_0083,numeral_system fixture 83,numeral_answer_0083,numeral_system
numeral_0084,numeral_system fixture 84,numeral_answer_0084,numeral_system
numeral_0085,numeral_system fixture 85,numeral_answer_0085,numeral_system
numeral_0086,numeral_system fixture 86,numeral_answer_0086,numeral_system
numeral_0087,numeral_system fixture 87,numeral_answer_0087,numeral_system
numeral_0088,numeral_system fixture 88,numeral_answer_0088,numeral_system
numeral_0089,numeral_system fixture 89,numeral_answer_0089,numeral_system
numeral_0090,numeral_system fixture 90,numeral_answer_0090,numeral_system
numeral_0091,numeral_system fixture 91,numeral_answer_0091,numeral_system
numeral_0092,numeral_system fixture 92,numeral_answer_0092,numeral_system
numeral_0093,numeral_system fixture 93,numeral_answer_0093,numeral_system
numeral_0094,numeral_system fixture 94,numeral_answer_0094,numeral_system
numeral_0095,numeral_system fixture 95,numeral_answer_0095,numeral_system
numeral_0096,numeral_system fixture 96,numeral_answer_0096,numeral_system
numeral_0097,numeral_system fixture 97,numeral_answer_0097,numeral_system
numeral_0098,numeral_system fixture 98,numeral_answer_0098,numeral_system
numeral_0099,numeral_system fixture 99,numeral_answer_0099,numeral_system
numeral_0100,numeral_system fixture 100,numeral_answer_0100,numeral_system
numeral_0101,numeral_system fixture 101,numeral_answer_0101,numeral_system
numeral_0102,numeral_system fixture 102,numeral_answer_0102,numeral_system
numeral_0103,numeral_system fixture 103,numeral_answer_0103,numeral_system
numeral_0104,numeral_system fixture 104,numeral_answer_0104,numeral_system
numeral_0105,numeral_system fixture 105,numeral_answer_0105,numeral_system
numeral_0106,numeral_system fixture 106,numeral_answer_0106,numeral_system
numeral_0107,numeral_system fixture 107,numeral_answer_0107,numeral_system
numeral_0108,numeral_system fixture 108,numeral_answer_0108,numeral_system
numeral_0109,numeral_system fixture 109,numeral_answer_0109,numeral_system
numeral_0110,numeral_system fixture 110,numeral_answer_0110,numeral_system
numeral_0111,numeral_system fixture 111,numeral_answer_0111,numeral_system
numeral_0112,numeral_system fixture 112,numeral_answer_0112,numeral_system
numeral_0113,numeral_system fixture 113,numeral_answer_0113,numeral_system
numeral_0114,numeral_system fixture 114,numeral_answer_0114,numeral_system
numeral_0115,numeral_system fixture 115,numeral_answer_0115,numeral_system
numeral_0116,numeral_system fixture 116,numeral_answer_0116,numeral_system
numeral_0117,numeral_system fixture 117,numeral_answer_0117,numeral_system
numeral_0118,numeral_system fixture 118,numeral_answer_0118,numeral_system
numeral_0119,numeral_system fixture 119,numeral_answer_0119,numeral_system
cipher_0000,text_encryption fixture 0,cipher_answer_0000,text_encryption
cipher_0001,text_encryption fixture 1,cipher_answer_0001,text_encryption
cipher_0002,text_encryption fixture 2,cipher_answer_0002,text_encryption
cipher_0003,text_encryption fixture 3,cipher_answer_0003,text_encryption
cipher_0004,text_encryption fixture 4,cipher_answer_0004,text_encryption
cipher_0005,text_encryption fixture 5,cipher_answer_0005,text_encryption
cipher_0006,text_encryption fixture 6,cipher_answer_0006,text_encryption
cipher_0007,text_encryption fixture 7,cipher_answer_0007,text_encryption
cipher_0008,text_encryption fixture 8,cipher_answer_0008,text_encryption
cipher_0009,text_encryption fixture 9,cipher_answer_0009,text_encryption
cipher_0010,text_encryption fixture 10,cipher_answer_0010,text_encryption
cipher_0011,text_encryption fixture 11,cipher_answer_0011,text_encryption
cipher_0012,text_encryption fixture 12,cipher_answer_0012,text_encryption
cipher_0013,text_encryption fixture 13,cipher_answer_0013,text_encryption
cipher_0014,text_encryption fixture 14,cipher_answer_0014,text_encryption
cipher_0015,text_encryption fixture 15,cipher_answer_0015,text_encryption
cipher_0016,text_encryption fixture 16,cipher_answer_0016,text_encryption
cipher_0017,text_encryption fixture 17,cipher_answer_0017,text_encryption
cipher_0018,text_encryption fixture 18,cipher_answer_0018,text_encryption
cipher_0019,text_encryption fixture 19,cipher_answer_0019,text_encryption
cipher_0020,text_encryption fixture 20,cipher_answer_0020,text_encryption
cipher_0021,text_encryption fixture 21,cipher_answer_0021,text_encryption
cipher_0022,text_encryption fixture 22,cipher_answer_0022,text_encryption
cipher_0023,text_encryption fixture 23,cipher_answer_0023,text_encryption
cipher_0024,text_encryption fixture 24,cipher_answer_0024,text_encryption
cipher_0025,text_encryption fixture 25,cipher_answer_0025,text_encryption
cipher_0026,text_encryption fixture 26,cipher_answer_0026,text_encryption
cipher_0027,text_encryption fixture 27,cipher_answer_0027,text_encryption
cipher_0028,text_encryption fixture 28,cipher_answer_0028,text_encryption
cipher_0029,text_encryption fixture 29,cipher_answer_0029,text_encryption
cipher_0030,text_encryption fixture 30,cipher_answer_0030,text_encryption
cipher_0031,text_encryption fixture 31,cipher_answer_0031,text_encryption
cipher_0032,text_encryption fixture 32,cipher_answer_0032,text_encryption
cipher_0033,text_encryption fixture 33,cipher_answer_0033,text_encryption
cipher_0034,text_encryption fixture 34,cipher_answer_0034,text_encryption
cipher_0035,text_encryption fixture 35,cipher_answer_0035,text_encryption
cipher_0036,text_encryption fixture 36,cipher_answer_0036,text_encryption
cipher_0037,text_encryption fixture 37,cipher_answer_0037,text_encryption
cipher_0038,text_encryption fixture 38,cipher_answer_0038,text_encryption
cipher_0039,text_encryption fixture 39,cipher_answer_0039,text_encryption
cipher_0040,text_encryption fixture 40,cipher_answer_0040,text_encryption
cipher_0041,text_encryption fixture 41,cipher_answer_0041,text_encryption
cipher_0042,text_encryption fixture 42,cipher_answer_0042,text_encryption
cipher_0043,text_encryption fixture 43,cipher_answer_0043,text_encryption
cipher_0044,text_encryption fixture 44,cipher_answer_0044,text_encryption
cipher_0045,text_encryption fixture 45,cipher_answer_0045,text_encryption
cipher_0046,text_encryption fixture 46,cipher_answer_0046,text_encryption
cipher_0047,text_encryption fixture 47,cipher_answer_0047,text_encryption
cipher_0048,text_encryption fixture 48,cipher_answer_0048,text_encryption
cipher_0049,text_encryption fixture 49,cipher_answer_0049,text_encryption
cipher_0050,text_encryption fixture 50,cipher_answer_0050,text_encryption
cipher_0051,text_encryption fixture 51,cipher_answer_0051,text_encryption
cipher_0052,text_encryption fixture 52,cipher_answer_0052,text_encryption
cipher_0053,text_encryption fixture 53,cipher_answer_0053,text_encryption
cipher_0054,text_encryption fixture 54,cipher_answer_0054,text_encryption
cipher_0055,text_encryption fixture 55,cipher_answer_0055,text_encryption
cipher_0056,text_encryption fixture 56,cipher_answer_0056,text_encryption
cipher_0057,text_encryption fixture 57,cipher_answer_0057,text_encryption
cipher_0058,text_encryption fixture 58,cipher_answer_0058,text_encryption
cipher_0059,text_encryption fixture 59,cipher_answer_0059,text_encryption
cipher_0060,text_encryption fixture 60,cipher_answer_0060,text_encryption
cipher_0061,text_encryption fixture 61,cipher_answer_0061,text_encryption
cipher_0062,text_encryption fixture 62,cipher_answer_0062,text_encryption
cipher_0063,text_encryption fixture 63,cipher_answer_0063,text_encryption
cipher_0064,text_encryption fixture 64,cipher_answer_0064,text_encryption
cipher_0065,text_encryption fixture 65,cipher_answer_0065,text_encryption
cipher_0066,text_encryption fixture 66,cipher_answer_0066,text_encryption
cipher_0067,text_encryption fixture 67,cipher_answer_0067,text_encryption
cipher_0068,text_encryption fixture 68,cipher_answer_0068,text_encryption
cipher_0069,text_encryption fixture 69,cipher_answer_0069,text_encryption
cipher_0070,text_encryption fixture 70,cipher_answer_0070,text_encryption
cipher_0071,text_encryption fixture 71,cipher_answer_0071,text_encryption
cipher_0072,text_encryption fixture 72,cipher_answer_0072,text_encryption
cipher_0073,text_encryption fixture 73,cipher_answer_0073,text_encryption
cipher_0074,text_encryption fixture 74,cipher_answer_0074,text_encryption
cipher_0075,text_encryption fixture 75,cipher_answer_0075,text_encryption
cipher_0076,text_encryption fixture 76,cipher_answer_0076,text_encryption
cipher_0077,text_encryption fixture 77,cipher_answer_0077,text_encryption
cipher_0078,text_encryption fixture 78,cipher_answer_0078,text_encryption
cipher_0079,text_encryption fixture 79,cipher_answer_0079,text_encryption
cipher_0080,text_encryption fixture 80,cipher_answer_0080,text_encryption
cipher_0081,text_encryption fixture 81,cipher_answer_0081,text_encryption
cipher_0082,text_encryption fixture 82,cipher_answer_0082,text_encryption
cipher_0083,text_encryption fixture 83,cipher_answer_0083,text_encryption
cipher_0084,text_encryption fixture 84,cipher_answer_0084,text_encryption
cipher_0085,text_encryption fixture 85,cipher_answer_0085,text_encryption
cipher_0086,text_encryption fixture 86,cipher_answer_0086,text_encryption
cipher_0087,text_encryption fixture 87,cipher_answer_0087,text_encryption
cipher_0088,text_encryption fixture 88,cipher_answer_0088,text_encryption
cipher_0089,text_encryption fixture 89,cipher_answer_0089,text_encryption
cipher_0090,text_encryption fixture 90,cipher_answer_0090,text_encryption
cipher_0091,text_encryption fixture 91,cipher_answer_0091,text_encryption
cipher_0092,text_encryption fixture 92,cipher_answer_0092,text_encryption
cipher_0093,text_encryption fixture 93,cipher_answer_0093,text_encryption
cipher_0094,text_encryption fixture 94,cipher_answer_0094,text_encryption
cipher_0095,text_encryption fixture 95,cipher_answer_0095,text_encryption
cipher_0096,text_encryption fixture 96,cipher_answer_0096,text_encryption
cipher_0097,text_encryption fixture 97,cipher_answer_0097,text_encryption
