id,subtype,answer,baseline_prediction,rule_class,status,prediction,verified_by_weak_label,incorrect_by_weak_label,promotable_after_class_gate,query,example_count,proof
a77be9fa,equation_symbolic_punct,"[""",{>$[,symbolic_positional_deletion_audit_only,abstain,,False,False,False,{>|$[,3,nonuniform_lengths
4ed6b56f,equation_symbolic_punct,"(""/""",!:`(,symbolic_all_examples_char_transducer,abstain,,False,False,False,!:*`(,4,no_global_mapping
4ed6b56f,equation_symbolic_punct,"(""/""",!:`(,symbolic_reverse,abstain,,False,False,False,!:*`(,4,examples_do_not_match_reverse
4ed6b56f,equation_symbolic_punct,"(""/""",!:`(,symbolic_prefix_suffix,abstain,,False,False,False,!:*`(,4,nonuniform_lengths
4ed6b56f,equation_symbolic_punct,"(""/""",!:`(,symbolic_positional_deletion_audit_only,abstain,,False,False,False,!:*`(,4,nonuniform_lengths
208d7838,equation_symbolic_punct,[:,[&<>,symbolic_all_examples_char_transducer,abstain,,False,False,False,[&-<>,5,no_pair_mapping
208d7838,equation_symbolic_punct,[:,[&<>,symbolic_reverse,abstain,,False,False,False,[&-<>,5,examples_do_not_match_reverse
208d7838,equation_symbolic_punct,[:,[&<>,symbolic_prefix_suffix,abstain,,False,False,False,[&-<>,5,nonuniform_lengths
208d7838,equation_symbolic_punct,[:,[&<>,symbolic_positional_deletion_audit_only,abstain,,False,False,False,[&-<>,5,nonuniform_lengths
58c099d2,equation_symbolic_punct,-)\,^!#\,symbolic_all_examples_char_transducer,abstain,,False,False,False,^!-#\,3,no_global_mapping
58c099d2,equation_symbolic_punct,-)\,^!#\,symbolic_reverse,abstain,,False,False,False,^!-#\,3,examples_do_not_match_reverse
58c099d2,equation_symbolic_punct,-)\,^!#\,symbolic_prefix_suffix,abstain,,False,False,False,^!-#\,3,nonuniform_lengths
58c099d2,equation_symbolic_punct,-)\,^!#\,symbolic_positional_deletion_audit_only,abstain,,False,False,False,^!-#\,3,nonuniform_lengths
3cb3fd89,equation_symbolic_punct,[[&],]$$),symbolic_all_examples_char_transducer,abstain,,False,False,False,]$*$),4,no_pair_mapping
3cb3fd89,equation_symbolic_punct,[[&],]$$),symbolic_reverse,abstain,,False,False,False,]$*$),4,examples_do_not_match_reverse
3cb3fd89,equation_symbolic_punct,[[&],]$$),symbolic_prefix_suffix,abstain,,False,False,False,]$*$),4,nonuniform_lengths
3cb3fd89,equation_symbolic_punct,[[&],]$$),symbolic_positional_deletion_audit_only,abstain,,False,False,False,]$*$),4,nonuniform_lengths
a26065d4,equation_symbolic_punct,<',<&<#,symbolic_all_examples_char_transducer,abstain,,False,False,False,<&+<#,5,no_global_mapping
a26065d4,equation_symbolic_punct,<',<&<#,symbolic_reverse,abstain,,False,False,False,<&+<#,5,examples_do_not_match_reverse
a26065d4,equation_symbolic_punct,<',<&<#,symbolic_prefix_suffix,abstain,,False,False,False,<&+<#,5,nonuniform_lengths
a26065d4,equation_symbolic_punct,<',<&<#,symbolic_positional_deletion_audit_only,abstain,,False,False,False,<&+<#,5,nonuniform_lengths
194695e8,equation_symbolic_punct,%,!\{<,symbolic_all_examples_char_transducer,abstain,,False,False,False,!\-{<,3,no_pair_mapping
194695e8,equation_symbolic_punct,%,!\{<,symbolic_reverse,abstain,,False,False,False,!\-{<,3,examples_do_not_match_reverse
194695e8,equation_symbolic_punct,%,!\{<,symbolic_prefix_suffix,abstain,,False,False,False,!\-{<,3,nonuniform_lengths
194695e8,equation_symbolic_punct,%,!\{<,symbolic_positional_deletion_audit_only,abstain,,False,False,False,!\-{<,3,nonuniform_lengths
528ec0d8,equation_numeric_operator,-39,39,numeric_same_operator_rule,abstain,,False,False,False,11-50,4,no_same_operator_examples
57712d01,equation_symbolic_punct,-/<,$/'{,symbolic_all_examples_char_transducer,abstain,,False,False,False,$/-'{,5,no_global_mapping
57712d01,equation_symbolic_punct,-/<,$/'{,symbolic_reverse,abstain,,False,False,False,$/-'{,5,examples_do_not_match_reverse
57712d01,equation_symbolic_punct,-/<,$/'{,symbolic_prefix_suffix,abstain,,False,False,False,$/-'{,5,nonuniform_lengths
57712d01,equation_symbolic_punct,-/<,$/'{,symbolic_positional_deletion_audit_only,abstain,,False,False,False,$/-'{,5,nonuniform_lengths
d98d85c0,equation_symbolic_punct,?(&@,(@@?,symbolic_all_examples_char_transducer,abstain,,False,False,False,(@+@?,3,no_global_mapping
d98d85c0,equation_symbolic_punct,?(&@,(@@?,symbolic_reverse,abstain,,False,False,False,(@+@?,3,examples_do_not_match_reverse
d98d85c0,equation_symbolic_punct,?(&@,(@@?,symbolic_prefix_suffix,abstain,,False,False,False,(@+@?,3,nonuniform_lengths
d98d85c0,equation_symbolic_punct,?(&@,(@@?,symbolic_positional_deletion_audit_only,abstain,,False,False,False,(@+@?,3,nonuniform_lengths
491b8ea5,equation_symbolic_punct,)!,@|]!,symbolic_all_examples_char_transducer,abstain,,False,False,False,@|-]!,3,no_global_mapping
491b8ea5,equation_symbolic_punct,)!,@|]!,symbolic_reverse,abstain,,False,False,False,@|-]!,3,examples_do_not_match_reverse
491b8ea5,equation_symbolic_punct,)!,@|]!,symbolic_prefix_suffix,abstain,,False,False,False,@|-]!,3,nonuniform_lengths
491b8ea5,equation_symbolic_punct,)!,@|]!,symbolic_positional_deletion_audit_only,abstain,,False,False,False,@|-]!,3,nonuniform_lengths
eb1a62f7,equation_symbolic_punct,>!>},){>),symbolic_all_examples_char_transducer,abstain,,False,False,False,)}*>),3,no_global_mapping
eb1a62f7,equation_symbolic_punct,>!>},){>),symbolic_reverse,abstain,,False,False,False,)}*>),3,examples_do_not_match_reverse
eb1a62f7,equation_symbolic_punct,>!>},){>),symbolic_prefix_suffix,abstain,,False,False,False,)}*>),3,candidate_rule_count=0
eb1a62f7,equation_symbolic_punct,>!>},){>),symbolic_positional_deletion_audit_only,abstain,,False,False,False,)}*>),3,ambiguous_or_missing_keep_positions=0
0bb591e6,equation_symbolic_punct,%?<,"""$%%""",symbolic_all_examples_char_transducer,abstain,,False,False,False,"""$+%%",4,no_global_mapping
0bb591e6,equation_symbolic_punct,%?<,"""$%%""",symbolic_reverse,abstain,,False,False,False,"""$+%%",4,examples_do_not_match_reverse
0bb591e6,equation_symbolic_punct,%?<,"""$%%""",symbolic_prefix_suffix,abstain,,False,False,False,"""$+%%",4,nonuniform_lengths
0bb591e6,equation_symbolic_punct,%?<,"""$%%""",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"""$+%%",4,nonuniform_lengths
9a19fc2d,equation_symbolic_punct,#>[,!&)#,symbolic_all_examples_char_transducer,abstain,,False,False,False,!&+)#,5,no_global_mapping
9a19fc2d,equation_symbolic_punct,#>[,!&)#,symbolic_reverse,abstain,,False,False,False,!&+)#,5,examples_do_not_match_reverse
9a19fc2d,equation_symbolic_punct,#>[,!&)#,symbolic_prefix_suffix,abstain,,False,False,False,!&+)#,5,nonuniform_lengths
9a19fc2d,equation_symbolic_punct,#>[,!&)#,symbolic_positional_deletion_audit_only,abstain,,False,False,False,!&+)#,5,nonuniform_lengths
528b694b,equation_symbolic_punct,"""'",>]]),symbolic_all_examples_char_transducer,abstain,,False,False,False,>]<]),4,no_global_mapping
528b694b,equation_symbolic_punct,"""'",>]]),symbolic_reverse,abstain,,False,False,False,>]<]),4,examples_do_not_match_reverse
528b694b,equation_symbolic_punct,"""'",>]]),symbolic_prefix_suffix,abstain,,False,False,False,>]<]),4,nonuniform_lengths
528b694b,equation_symbolic_punct,"""'",>]]),symbolic_positional_deletion_audit_only,abstain,,False,False,False,>]<]),4,nonuniform_lengths
d1bd7478,equation_numeric_operator,30,03,numeric_same_operator_rule,abstain,,False,False,False,37:67,4,candidate_rule_count=7 unique_prediction_count=5
fba40625,equation_symbolic_punct,'>&,{>?#,symbolic_all_examples_char_transducer,abstain,,False,False,False,{>'?#,4,no_global_mapping
fba40625,equation_symbolic_punct,'>&,{>?#,symbolic_reverse,abstain,,False,False,False,{>'?#,4,examples_do_not_match_reverse
fba40625,equation_symbolic_punct,'>&,{>?#,symbolic_prefix_suffix,abstain,,False,False,False,{>'?#,4,nonuniform_lengths
fba40625,equation_symbolic_punct,'>&,{>?#,symbolic_positional_deletion_audit_only,abstain,,False,False,False,{>'?#,4,nonuniform_lengths
c5b058d6,equation_numeric_operator,134,35,numeric_same_operator_rule,abstain,,False,False,False,94)40,4,candidate_rule_count=4 unique_prediction_count=3
837a6ae7,equation_symbolic_punct,<>\>,"<:{""",symbolic_all_examples_char_transducer,abstain,,False,False,False,"<{*:""",5,no_global_mapping
837a6ae7,equation_symbolic_punct,<>\>,"<:{""",symbolic_reverse,abstain,,False,False,False,"<{*:""",5,examples_do_not_match_reverse
837a6ae7,equation_symbolic_punct,<>\>,"<:{""",symbolic_prefix_suffix,abstain,,False,False,False,"<{*:""",5,nonuniform_lengths
837a6ae7,equation_symbolic_punct,<>\>,"<:{""",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"<{*:""",5,nonuniform_lengths
d0e1010b,equation_symbolic_punct,!&&},|&$|,symbolic_all_examples_char_transducer,abstain,,False,False,False,|&*$|,4,no_global_mapping
d0e1010b,equation_symbolic_punct,!&&},|&$|,symbolic_reverse,abstain,,False,False,False,|&*$|,4,examples_do_not_match_reverse
d0e1010b,equation_symbolic_punct,!&&},|&$|,symbolic_prefix_suffix,abstain,,False,False,False,|&*$|,4,nonuniform_lengths
d0e1010b,equation_symbolic_punct,!&&},|&$|,symbolic_positional_deletion_audit_only,abstain,,False,False,False,|&*$|,4,nonuniform_lengths
5a0d5d2a,equation_numeric_operator,341,55,numeric_same_operator_rule,abstain,,False,False,False,39+94,3,no_same_operator_examples
5a9fcf68,equation_numeric_operator,4443,4,numeric_same_operator_rule,abstain,,False,False,False,24@28,3,no_same_operator_examples
6e56b39a,equation_symbolic_punct,-/#,&#!,symbolic_all_examples_char_transducer,abstain,,False,False,False,&#-!],4,no_global_mapping
6e56b39a,equation_symbolic_punct,-/#,&#!,symbolic_reverse,abstain,,False,False,False,&#-!],4,examples_do_not_match_reverse
6e56b39a,equation_symbolic_punct,-/#,&#!,symbolic_prefix_suffix,abstain,,False,False,False,&#-!],4,candidate_rule_count=0
6e56b39a,equation_symbolic_punct,-/#,&#!,symbolic_positional_deletion_audit_only,abstain,,False,False,False,&#-!],4,ambiguous_or_missing_keep_positions=0
a5f1991c,equation_symbolic_punct,/|',!&&&,symbolic_all_examples_char_transducer,abstain,,False,False,False,!?/&&,5,no_global_mapping
a5f1991c,equation_symbolic_punct,/|',!&&&,symbolic_reverse,abstain,,False,False,False,!?/&&,5,examples_do_not_match_reverse
a5f1991c,equation_symbolic_punct,/|',!&&&,symbolic_prefix_suffix,abstain,,False,False,False,!?/&&,5,nonuniform_lengths
a5f1991c,equation_symbolic_punct,/|',!&&&,symbolic_positional_deletion_audit_only,abstain,,False,False,False,!?/&&,5,nonuniform_lengths
c7aae192,equation_symbolic_punct,">""(","\""]",symbolic_all_examples_char_transducer,abstain,,False,False,False,"\""*}}",2,no_pair_mapping
c7aae192,equation_symbolic_punct,">""(","\""]",symbolic_reverse,abstain,,False,False,False,"\""*}}",2,examples_do_not_match_reverse
c7aae192,equation_symbolic_punct,">""(","\""]",symbolic_prefix_suffix,abstain,,False,False,False,"\""*}}",2,nonuniform_lengths
c7aae192,equation_symbolic_punct,">""(","\""]",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"\""*}}",2,nonuniform_lengths
e4cc7639,equation_numeric_operator,113,16,numeric_same_operator_rule,abstain,,False,False,False,48*64,5,no_same_operator_examples
844f826c,equation_symbolic_punct,"/""",`@>`,symbolic_all_examples_char_transducer,abstain,,False,False,False,@*>,5,no_global_mapping
844f826c,equation_symbolic_punct,"/""",`@>`,symbolic_reverse,abstain,,False,False,False,@*>,5,examples_do_not_match_reverse
844f826c,equation_symbolic_punct,"/""",`@>`,symbolic_prefix_suffix,abstain,,False,False,False,@*>,5,nonuniform_lengths
844f826c,equation_symbolic_punct,"/""",`@>`,symbolic_positional_deletion_audit_only,abstain,,False,False,False,@*>,5,nonuniform_lengths
8193e7e0,equation_symbolic_punct,??{`,#?&`,symbolic_all_examples_char_transducer,abstain,,False,False,False,#?*&`,4,no_pair_mapping
8193e7e0,equation_symbolic_punct,??{`,#?&`,symbolic_reverse,abstain,,False,False,False,#?*&`,4,examples_do_not_match_reverse
8193e7e0,equation_symbolic_punct,??{`,#?&`,symbolic_prefix_suffix,abstain,,False,False,False,#?*&`,4,nonuniform_lengths
8193e7e0,equation_symbolic_punct,??{`,#?&`,symbolic_positional_deletion_audit_only,abstain,,False,False,False,#?*&`,4,nonuniform_lengths
5bcb572e,equation_symbolic_punct,-!#,"""{!",symbolic_all_examples_char_transducer,abstain,,False,False,False,"""{-{!",3,no_global_mapping
5bcb572e,equation_symbolic_punct,-!#,"""{!",symbolic_reverse,abstain,,False,False,False,"""{-{!",3,examples_do_not_match_reverse
5bcb572e,equation_symbolic_punct,-!#,"""{!",symbolic_prefix_suffix,abstain,,False,False,False,"""{-{!",3,nonuniform_lengths
5bcb572e,equation_symbolic_punct,-!#,"""{!",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"""{-{!",3,nonuniform_lengths
cdec898a,equation_symbolic_punct,<?/,>}][?,symbolic_all_examples_char_transducer,abstain,,False,False,False,>}+]?,4,no_global_mapping
cdec898a,equation_symbolic_punct,<?/,>}][?,symbolic_reverse,abstain,,False,False,False,>}+]?,4,examples_do_not_match_reverse
cdec898a,equation_symbolic_punct,<?/,>}][?,symbolic_prefix_suffix,abstain,,False,False,False,>}+]?,4,nonuniform_lengths
cdec898a,equation_symbolic_punct,<?/,>}][?,symbolic_positional_deletion_audit_only,abstain,,False,False,False,>}+]?,4,nonuniform_lengths
edf364da,equation_symbolic_punct,$(%,::{[,symbolic_all_examples_char_transducer,abstain,,False,False,False,::*{[,3,no_pair_mapping
edf364da,equation_symbolic_punct,$(%,::{[,symbolic_reverse,abstain,,False,False,False,::*{[,3,examples_do_not_match_reverse
edf364da,equation_symbolic_punct,$(%,::{[,symbolic_prefix_suffix,abstain,,False,False,False,::*{[,3,nonuniform_lengths
edf364da,equation_symbolic_punct,$(%,::{[,symbolic_positional_deletion_audit_only,abstain,,False,False,False,::*{[,3,nonuniform_lengths
0e009c6d,equation_symbolic_punct,`?\!,@?`?,symbolic_all_examples_char_transducer,abstain,,False,False,False,@?'`?,4,no_pair_mapping
0e009c6d,equation_symbolic_punct,`?\!,@?`?,symbolic_reverse,abstain,,False,False,False,@?'`?,4,examples_do_not_match_reverse
0e009c6d,equation_symbolic_punct,`?\!,@?`?,symbolic_prefix_suffix,abstain,,False,False,False,@?'`?,4,nonuniform_lengths
0e009c6d,equation_symbolic_punct,`?\!,@?`?,symbolic_positional_deletion_audit_only,abstain,,False,False,False,@?'`?,4,nonuniform_lengths
b4b73143,equation_symbolic_punct,>\:,>!!/,symbolic_all_examples_char_transducer,abstain,,False,False,False,>!%!/,3,no_global_mapping
b4b73143,equation_symbolic_punct,>\:,>!!/,symbolic_reverse,abstain,,False,False,False,>!%!/,3,examples_do_not_match_reverse
b4b73143,equation_symbolic_punct,>\:,>!!/,symbolic_prefix_suffix,abstain,,False,False,False,>!%!/,3,nonuniform_lengths
b4b73143,equation_symbolic_punct,>\:,>!!/,symbolic_positional_deletion_audit_only,abstain,,False,False,False,>!%!/,3,nonuniform_lengths
861cb154,equation_numeric_operator,2271,10,numeric_same_operator_rule,abstain,,False,False,False,14!24,3,no_same_operator_examples
90feb0c5,equation_symbolic_punct,:<],?>>>,symbolic_all_examples_char_transducer,abstain,,False,False,False,?>'>>,3,no_global_mapping
90feb0c5,equation_symbolic_punct,:<],?>>>,symbolic_reverse,abstain,,False,False,False,?>'>>,3,examples_do_not_match_reverse
90feb0c5,equation_symbolic_punct,:<],?>>>,symbolic_prefix_suffix,abstain,,False,False,False,?>'>>,3,nonuniform_lengths
90feb0c5,equation_symbolic_punct,:<],?>>>,symbolic_positional_deletion_audit_only,abstain,,False,False,False,?>'>>,3,nonuniform_lengths
b9f1d959,equation_symbolic_punct,:>,"$""\[""",symbolic_all_examples_char_transducer,abstain,,False,False,False,"$\+""[",5,no_global_mapping
b9f1d959,equation_symbolic_punct,:>,"$""\[""",symbolic_reverse,abstain,,False,False,False,"$\+""[",5,examples_do_not_match_reverse
b9f1d959,equation_symbolic_punct,:>,"$""\[""",symbolic_prefix_suffix,abstain,,False,False,False,"$\+""[",5,nonuniform_lengths
b9f1d959,equation_symbolic_punct,:>,"$""\[""",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"$\+""[",5,nonuniform_lengths
ca5db1c0,equation_symbolic_punct,^,"(""'|",symbolic_all_examples_char_transducer,abstain,,False,False,False,"(""-'|",3,no_global_mapping
ca5db1c0,equation_symbolic_punct,^,"(""'|",symbolic_reverse,abstain,,False,False,False,"(""-'|",3,examples_do_not_match_reverse
ca5db1c0,equation_symbolic_punct,^,"(""'|",symbolic_prefix_suffix,abstain,,False,False,False,"(""-'|",3,nonuniform_lengths
ca5db1c0,equation_symbolic_punct,^,"(""'|",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"(""-'|",3,nonuniform_lengths
9f1ff166,equation_symbolic_punct,[,"""]'/",symbolic_all_examples_char_transducer,abstain,,False,False,False,"""]-'/",4,no_global_mapping
9f1ff166,equation_symbolic_punct,[,"""]'/",symbolic_reverse,abstain,,False,False,False,"""]-'/",4,examples_do_not_match_reverse
9f1ff166,equation_symbolic_punct,[,"""]'/",symbolic_prefix_suffix,abstain,,False,False,False,"""]-'/",4,nonuniform_lengths
9f1ff166,equation_symbolic_punct,[,"""]'/",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"""]-'/",4,nonuniform_lengths
432b1110,equation_symbolic_punct,%[:?,\{<?,symbolic_all_examples_char_transducer,abstain,,False,False,False,\{*<?,4,char_transducer mappings=1 usable=0 unique_predictions=0
432b1110,equation_symbolic_punct,%[:?,\{<?,symbolic_reverse,abstain,,False,False,False,\{*<?,4,examples_do_not_match_reverse
432b1110,equation_symbolic_punct,%[:?,\{<?,symbolic_prefix_suffix,abstain,,False,False,False,\{*<?,4,candidate_rule_count=0
432b1110,equation_symbolic_punct,%[:?,\{<?,symbolic_positional_deletion_audit_only,candidate,\{<?,False,True,False,\{*<?,4,"keep_positions=0,1,3,4"
f7d26b8d,equation_symbolic_punct,/@,[}}\,symbolic_all_examples_char_transducer,abstain,,False,False,False,[}-}\,5,no_global_mapping
f7d26b8d,equation_symbolic_punct,/@,[}}\,symbolic_reverse,abstain,,False,False,False,[}-}\,5,examples_do_not_match_reverse
f7d26b8d,equation_symbolic_punct,/@,[}}\,symbolic_prefix_suffix,abstain,,False,False,False,[}-}\,5,nonuniform_lengths
f7d26b8d,equation_symbolic_punct,/@,[}}\,symbolic_positional_deletion_audit_only,abstain,,False,False,False,[}-}\,5,nonuniform_lengths
20f0fac9,equation_numeric_operator,2976,65,numeric_same_operator_rule,abstain,,False,False,False,31%96,4,no_same_operator_examples
26e48e98,equation_symbolic_punct,){|,"""%]%{""",symbolic_all_examples_char_transducer,abstain,,False,False,False,"""])%{",5,no_pair_mapping
26e48e98,equation_symbolic_punct,){|,"""%]%{""",symbolic_reverse,abstain,,False,False,False,"""])%{",5,examples_do_not_match_reverse
26e48e98,equation_symbolic_punct,){|,"""%]%{""",symbolic_prefix_suffix,abstain,,False,False,False,"""])%{",5,nonuniform_lengths
26e48e98,equation_symbolic_punct,){|,"""%]%{""",symbolic_positional_deletion_audit_only,abstain,,False,False,False,"""])%{",5,nonuniform_lengths
5501c054,equation_symbolic_punct,[#>#,!##^,symbolic_all_examples_char_transducer,abstain,,False,False,False,!#$#^,5,no_global_mapping
5501c054,equation_symbolic_punct,[#>#,!##^,symbolic_reverse,abstain,,False,False,False,!#$#^,5,examples_do_not_match_reverse
5501c054,equation_symbolic_punct,[#>#,!##^,symbolic_prefix_suffix,abstain,,False,False,False,!#$#^,5,nonuniform_lengths
5501c054,equation_symbolic_punct,[#>#,!##^,symbolic_positional_deletion_audit_only,abstain,,False,False,False,!#$#^,5,nonuniform_lengths
ea6d926a,equation_numeric_operator,87,37,numeric_same_operator_rule,abstain,,False,False,False,25+62,4,no_same_operator_examples
