id,raw_output,finish_reason,completion_tokens
full_cipher_017,Final answer: 100648,stop,8
full_cipher_018,Final answer: 100649,stop,8
full_cipher_019,Final answer: 100650,stop,8
full_cipher_020,Final answer: 100651,stop,8
full_cipher_021,Final answer: 100652,stop,8
full_cipher_022,Final answer: 100653,stop,8
full_cipher_023,Final answer: 100654,stop,8
full_cipher_024,Final answer: 100655,stop,8
full_cipher_025,Final answer: 100656,stop,8
full_cipher_026,Final answer: 100657,stop,8
full_cipher_027,Final answer: 100658,stop,8
full_cipher_028,Final answer: 100659,stop,8
full_cipher_029,Final answer: 100660,stop,8
full_cipher_030,Final answer: 100661,stop,8
full_cipher_031,Final answer: 100662,stop,8
full_cipher_032,Final answer: 100663,stop,8
full_cipher_033,Final answer: 100664,stop,8
full_cipher_034,Final answer: 100665,stop,8
full_cipher_035,Final answer: 100666,stop,8
full_cipher_036,Final answer: 100667,stop,8
full_cipher_037,Final answer: 100668,stop,8
full_cipher_038,Final answer: 100669,stop,8
full_cipher_039,Final answer: 100670,stop,8
full_cipher_040,Final answer: 100671,stop,8
full_cipher_041,Final answer: 100672,stop,8
full_cipher_042,Final answer: 100673,stop,8
full_cipher_043,Final answer: 100674,stop,8
full_cipher_044,Final answer: 100675,stop,8
full_cipher_045,Final answer: 100676,stop,8
full_cipher_046,Final answer: 100677,stop,8
full_cipher_047,Final answer: 100678,stop,8
full_cipher_048,Final answer: 100679,stop,8
full_cipher_049,Final answer: 100680,stop,8
full_cipher_050,Final answer: 100681,stop,8
full_cipher_051,Final answer: 100682,stop,8
full_cipher_052,Final answer: 100683,stop,8
full_cipher_053,Final answer: 100684,stop,8
full_cipher_054,Final answer: 100685,stop,8
full_cipher_055,Final answer: 100686,stop,8
full_cipher_056,Final answer: 100687,stop,8
full_cipher_057,Final answer: 100688,stop,8
full_cipher_058,Final answer: 100689,stop,8
full_cipher_059,Final answer: 100690,stop,8
full_cipher_060,Final answer: 100691,stop,8
full_cipher_061,Final answer: 100692,stop,8
full_cipher_062,Final answer: 100693,stop,8
full_cipher_063,Final answer: 100694,stop,8
full_cipher_064,Final answer: 100695,stop,8
full_cipher_065,Final answer: 100696,stop,8
full_cipher_066,Final answer: 100697,stop,8
full_cipher_067,Final answer: 100698,stop,8
full_cipher_068,Final answer: 100699,stop,8
full_cipher_069,Final answer: 100700,stop,8
full_cipher_070,Final answer: 100701,stop,8
full_cipher_071,Final answer: 100702,stop,8
full_cipher_072,Final answer: 100703,stop,8
full_cipher_073,Final answer: 100704,stop,8
full_cipher_074,Final answer: 100705,stop,8
full_cipher_075,Final answer: 100706,stop,8
full_cipher_076,Final answer: 100707,stop,8
full_cipher_077,Final answer: 100708,stop,8
full_cipher_078,Final answer: 100709,stop,8
full_cipher_079,Final answer: 100710,stop,8
full_cipher_080,Final answer: 100711,stop,8
full_cipher_081,Final answer: 100712,stop,8
full_cipher_082,Final answer: 100713,stop,8
full_cipher_083,Final answer: 100714,stop,8
full_cipher_084,Final answer: 100715,stop,8
full_cipher_085,Final answer: 100716,stop,8
full_cipher_086,Final answer: 100717,stop,8
full_cipher_087,Final answer: 100718,stop,8
full_cipher_088,Final answer: 100719,stop,8
full_cipher_089,Final answer: 100720,stop,8
full_cipher_090,Final answer: 100721,stop,8
full_cipher_091,Final answer: 100722,stop,8
full_cipher_092,Final answer: 100723,stop,8
full_cipher_093,Final answer: 100724,stop,8
full_cipher_094,Final answer: 100725,stop,8
full_cipher_095,Final answer: 100726,stop,8
full_cipher_096,Final answer: 100727,stop,8
full_cipher_097,Final answer: 100728,stop,8
full_cipher_098,Final answer: 100729,stop,8
full_cipher_099,Final answer: 100730,stop,8
full_cipher_100,Final answer: 100731,stop,8
full_cipher_101,Final answer: 100732,stop,8
full_cipher_102,Final answer: 100733,stop,8
full_cipher_103,Final answer: 100734,stop,8
full_cipher_104,Final answer: 100735,stop,8
full_cipher_105,Final answer: 100736,stop,8
full_cipher_106,Final answer: 100737,stop,8
full_cipher_107,Final answer: 100738,stop,8
full_cipher_108,Final answer: 100739,stop,8
full_cipher_109,Final answer: 100740,stop,8
full_cipher_110,Final answer: 100741,stop,8
full_cipher_111,Final answer: 100742,stop,8
full_cipher_112,Final answer: 100743,stop,8
full_cipher_113,Final answer: 100744,stop,8
full_cipher_114,Final answer: 100745,stop,8
full_cipher_115,Final answer: 100746,stop,8
full_cipher_116,Final answer: 100747,stop,8
full_cipher_117,Final answer: 100748,stop,8
full_cipher_118,Final answer: 100749,stop,8
full_cipher_119,Final answer: 100750,stop,8
full_cipher_120,Final answer: 100751,stop,8
full_cipher_121,Final answer: 100752,stop,8
full_cipher_122,Final answer: 100753,stop,8
full_cipher_123,Final answer: 100754,stop,8
full_cipher_124,Final answer: 100755,stop,8
full_cipher_125,Final answer: 100756,stop,8
full_cipher_126,Final answer: 100757,stop,8
full_cipher_127,Final answer: 100758,stop,8
full_cipher_128,Final answer: 100759,stop,8
full_cipher_129,Final answer: 100760,stop,8
full_cipher_130,Final answer: 100761,stop,8
full_cipher_131,Final answer: 100762,stop,8
full_cipher_132,Final answer: 100763,stop,8
full_cipher_133,Final answer: 100764,stop,8
full_cipher_134,Final answer: 100765,stop,8
full_cipher_135,Final answer: 100766,stop,8
full_cipher_136,Final answer: 100767,stop,8
full_cipher_137,Final answer: 100768,stop,8
full_cipher_138,Final answer: 100769,stop,8
full_cipher_139,Final answer: 100770,stop,8
full_cipher_140,Final answer: 100771,stop,8
full_cipher_141,Final answer: 100772,stop,8
full_cipher_142,Final answer: 100773,stop,8
full_cipher_143,Final answer: 100774,stop,8
full_cipher_144,Final answer: 100775,stop,8
full_cipher_145,Final answer: 100776,stop,8
full_cipher_146,Final answer: 100777,stop,8
full_cipher_147,Final answer: 100778,stop,8
full_cipher_148,Final answer: 100779,stop,8
full_cipher_149,Final answer: 100780,stop,8
full_cipher_150,Final answer: 100781,stop,8
full_cipher_151,Final answer: 100782,stop,8
full_cipher_152,Final answer: 100783,stop,8
full_cipher_153,Final answer: 100784,stop,8
full_cipher_154,Final answer: 100785,stop,8
full_cipher_155,Final answer: 100786,stop,8
full_cipher_156,Final answer: 100787,stop,8
full_cipher_157,Final answer: 100788,stop,8
full_unit_000,Final answer: 100789,stop,8
full_unit_001,Final answer: 100790,stop,8
full_unit_002,Final answer: 100791,stop,8
full_unit_003,Final answer: 100792,stop,8
full_unit_004,Final answer: 100793,stop,8
full_unit_005,Final answer: 100794,stop,8
full_unit_006,Final answer: 100795,stop,8
full_unit_007,Final answer: 100796,stop,8
full_unit_008,Final answer: 100797,stop,8
full_unit_009,Final answer: 100798,stop,8
full_unit_010,Final answer: 100799,stop,8
full_unit_011,Final answer: 100800,stop,8
full_unit_012,Final answer: 100801,stop,8
full_unit_013,Final answer: 100802,stop,8
full_unit_014,Final answer: 100803,stop,8
full_unit_015,Final answer: 100804,stop,8
full_unit_016,Final answer: 100805,stop,8
full_unit_017,Final answer: 100806,stop,8
full_unit_018,Final answer: 100807,stop,8
full_unit_019,Final answer: 100808,stop,8
full_unit_020,Final answer: 100809,stop,8
full_unit_021,Final answer: 100810,stop,8
full_unit_022,Final answer: 100811,stop,8
full_unit_023,Final answer: 100812,stop,8
full_unit_024,Final answer: 100813,stop,8
full_unit_025,Final answer: 100814,stop,8
full_unit_026,Final answer: 100815,stop,8
full_unit_027,Final answer: 100816,stop,8
full_unit_028,Final answer: 100817,stop,8
full_unit_029,Final answer: 100818,stop,8
full_unit_030,Final answer: 100819,stop,8
full_unit_031,Final answer: 100820,stop,8
full_unit_032,Final answer: 100821,stop,8
full_unit_033,Final answer: 100822,stop,8
full_unit_034,Final answer: 100823,stop,8
full_unit_035,Final answer: 100824,stop,8
full_unit_036,Final answer: 100825,stop,8
full_unit_037,Final answer: 100826,stop,8
full_unit_038,Final answer: 100827,stop,8
full_unit_039,Final answer: 100828,stop,8
full_unit_040,Final answer: 100829,stop,8
full_unit_041,Final answer: 100830,stop,8
full_unit_042,Final answer: 100831,stop,8
full_unit_043,Final answer: 100832,stop,8
full_unit_044,Final answer: 100833,stop,8
full_unit_045,Final answer: 100834,stop,8
full_unit_046,Final answer: 100835,stop,8
full_unit_047,Final answer: 100836,stop,8
full_unit_048,Final answer: 100837,stop,8
full_unit_049,Final answer: 100838,stop,8
full_unit_050,Final answer: 100839,stop,8
full_unit_051,Final answer: 100840,stop,8
full_unit_052,Final answer: 100841,stop,8
full_unit_053,Final answer: 100842,stop,8
full_unit_054,Final answer: 100843,stop,8
full_unit_055,Final answer: 100844,stop,8
full_unit_056,Final answer: 100845,stop,8
full_unit_057,Final answer: 100846,stop,8
full_unit_058,Final answer: 100847,stop,8
full_unit_059,Final answer: 100848,stop,8
full_unit_060,Final answer: 100849,stop,8
full_unit_061,Final answer: 100850,stop,8
full_unit_062,Final answer: 100851,stop,8
full_unit_063,Final answer: 100852,stop,8
full_unit_064,Final answer: 100853,stop,8
full_unit_065,Final answer: 100854,stop,8
full_unit_066,Final answer: 100855,stop,8
full_unit_067,Final answer: 100856,stop,8
full_unit_068,Final answer: 100857,stop,8
full_unit_069,Final answer: 100858,stop,8
full_unit_070,Final answer: 100859,stop,8
full_unit_071,Final answer: 100860,stop,8
full_unit_072,Final answer: 100861,stop,8
full_unit_073,Final answer: 100862,stop,8
full_unit_074,Final answer: 100863,stop,8
full_unit_075,Final answer: 100864,stop,8
full_unit_076,Final answer: 100865,stop,8
full_unit_077,Final answer: 100866,stop,8
full_unit_078,Final answer: 100867,stop,8
full_unit_079,Final answer: 100868,stop,8
full_unit_080,Final answer: 100869,stop,8
full_unit_081,Final answer: 100870,stop,8
full_unit_082,Final answer: 100871,stop,8
full_unit_083,Final answer: 100872,stop,8
full_unit_084,Final answer: 100873,stop,8
full_unit_085,Final answer: 100874,stop,8
full_unit_086,Final answer: 100875,stop,8
full_unit_087,Final answer: 100876,stop,8
full_unit_088,Final answer: 100877,stop,8
full_unit_089,Final answer: 100878,stop,8
full_unit_090,Final answer: 100879,stop,8
full_unit_091,Final answer: 100880,stop,8
full_unit_092,Final answer: 100881,stop,8
full_unit_093,Final answer: 100882,stop,8
full_unit_094,Final answer: 100883,stop,8
full_unit_095,Final answer: 100884,stop,8
full_unit_096,Final answer: 100885,stop,8
full_unit_097,Final answer: 100886,stop,8
full_unit_098,Final answer: 100887,stop,8
full_unit_099,Final answer: 100888,stop,8
full_unit_100,Final answer: 100889,stop,8
full_unit_101,Final answer: 100890,stop,8
full_unit_102,Final answer: 100891,stop,8
full_unit_103,Final answer: 100892,stop,8
full_unit_104,Final answer: 100893,stop,8
full_unit_105,Final answer: 100894,stop,8
full_unit_106,Final answer: 100895,stop,8
full_unit_107,Final answer: 100896,stop,8
full_unit_108,Final answer: 100897,stop,8
full_unit_109,Final answer: 100898,stop,8
full_unit_110,Final answer: 100899,stop,8
full_unit_111,Final answer: 100900,stop,8
full_unit_112,Final answer: 100901,stop,8
full_unit_113,Final answer: 100902,stop,8
full_unit_114,Final answer: 100903,stop,8
full_unit_115,Final answer: 100904,stop,8
full_unit_116,Final answer: 100905,stop,8
full_unit_117,Final answer: 100906,stop,8
full_unit_118,Final answer: 100907,stop,8
full_unit_119,Final answer: 100908,stop,8
full_unit_120,Final answer: 100909,stop,8
full_unit_121,Final answer: 100910,stop,8
full_unit_122,Final answer: 100911,stop,8
full_unit_123,Final answer: 100912,stop,8
full_unit_124,Final answer: 100913,stop,8
full_unit_125,Final answer: 100914,stop,8
full_unit_126,Final answer: 100915,stop,8
full_unit_127,Final answer: 100916,stop,8
full_unit_128,Final answer: 100917,stop,8
full_unit_129,Final answer: 100918,stop,8
full_unit_130,Final answer: 100919,stop,8
full_unit_131,Final answer: 100920,stop,8
full_unit_132,Final answer: 100921,stop,8
full_unit_133,Final answer: 100922,stop,8
full_unit_134,Final answer: 100923,stop,8
full_unit_135,Final answer: 100924,stop,8
full_unit_136,Final answer: 100925,stop,8
full_unit_137,Final answer: 100926,stop,8
full_unit_138,Final answer: 100927,stop,8
full_unit_139,Final answer: 100928,stop,8
full_unit_140,Final answer: 100929,stop,8
full_unit_141,Final answer: 100930,stop,8
full_unit_142,Final answer: 100931,stop,8
full_unit_143,Final answer: 100932,stop,8
full_unit_144,Final answer: 100933,stop,8
full_unit_145,Final answer: 100934,stop,8
full_unit_146,Final answer: 100935,stop,8
full_unit_147,Final answer: 100936,stop,8
full_unit_148,Final answer: 100937,stop,8
full_unit_149,Final answer: 100938,stop,8
full_unit_150,Final answer: 100939,stop,8
full_unit_151,Final answer: 100940,stop,8
full_unit_152,Final answer: 100941,stop,8
full_unit_153,Final answer: 100942,stop,8
full_unit_154,Final answer: 100943,stop,8
full_unit_155,Final answer: 100944,stop,8
full_unit_156,Final answer: 100945,stop,8
full_unit_157,Final answer: 100946,stop,8
