key,count,answer_count,family_count,subcategory_count,answers_preview,families,subcategories,ids_preview,template_preview
66b154e0d4f72645b49032166b0b14a6a6cbf8896919c0b2e5681ae2b94820fb,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00047|v498_validation_colon_absdiff_restore_trailing_zero_00046,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
678c531c624f7e34f4b57ffdb7de8d83dc464891b15ea8ab9610cfb11ed74ee0,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00072|v498_train_colon_absdiff_restore_trailing_zero_00143,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
6aec7d9c562b545e51163cbd70fca9c3de919800e0d3703d9099d44a59d55003,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00103|v498_train_colon_absdiff_restore_trailing_zero_00029,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
6b276e436d4db17e636af5454030b0c2b1fbc779c425025420a1695eea1cdad9,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00374|v498_train_colon_absdiff_restore_trailing_zero_00026,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
6b7be6d1a7d8de3ce5a9d2ecf03b66c5a512b36e3b0d5e837e86cb979a9a65ce,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00036|v498_train_colon_absdiff_restore_trailing_zero_00217,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
6c0cf25544c3b80921f3c45beb76889ad9462c181ed817ffc9fb231a93165e49,2,1,1,1,108,equation_transform,equation_numeric_add_direct_hard_negative,v498_train_add_direct_over_model_add_variant_00166|v498_train_add_direct_over_model_add_variant_00086,rule: use examples with the same additive query operator; ignore distractor operators. reject common wrong candidate <num>; it follows a distractor subtraction pattern. query <num>)<num> gives <num>. final answer: \boxed
6dbd8da7a9fb86f2cf1b37f8e6cdee01d8e58743709a377097ed7fa3fae0aa57,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00066|v498_train_colon_absdiff_restore_trailing_zero_00173,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
6ddf6eb4d35464b9a907fce2b093b7607fa3b7a0dbf025270fde4f2812d27fa1,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00133|v498_validation_colon_absdiff_restore_trailing_zero_00047,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
704e8b8cbfc206223b13c7debcebcea7e847db6827bb68f1b2de44d57027ac00,2,1,1,1,10010000,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00396_v217_train_5caa1c59d3f31d18|v514_v498_train_bit_replay_00475_v217_train_325429b50c866e68,global unary: output = rol7(input) final answer: \boxed{<ans>}
71d132a414de8bdee7534b2191fbe794c58aa855a510c10b44f0693a57458b86,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00057|v498_validation_colon_absdiff_restore_trailing_zero_00097,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
75758d36fd0a3e50b41982992a7c939ba44c18161f12faa8ef949f4540495aad,2,1,1,1,18,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00187|v498_train_minus_signed_opposite_sign_guarded_00349,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
75d462a13d574c5887052da9317bf13960b73a13886d66ecd1afd0eb1f3fe12f,2,1,1,1,00000101,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00432_v217_train_6b198319a0d9f54e|v514_v498_validation_bit_replay_00027_v217_val_9459ef2e60b70a30,global unary: output = shr1(input) final answer: \boxed{<ans>}
7981b611776299f0496fe74b4006386dc752160afea217f046f3bae45ff89d35,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00045|v498_train_colon_absdiff_restore_trailing_zero_00392,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
7be23fe38f2c67c2dd02aff821e93f392546e9689b715241abbc819f6687076b,2,1,1,1,80,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_validation_colon_absdiff_restore_trailing_zero_00019|v498_validation_colon_absdiff_restore_trailing_zero_00038,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
7e8cbff3b180db82ce6bc9f3fd9ee890567cb2586554e1f24374c9e64f8fcf17,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00167|v498_train_colon_absdiff_restore_trailing_zero_00145,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
840defb3d4684cf84dceb3aa4ece7ed49151d5d8d23cd37b470d93314d0656fc,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_validation_colon_absdiff_restore_trailing_zero_00023|v498_validation_colon_absdiff_restore_trailing_zero_00017,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
85737debd99039eaf0bccd9f3c5279ada613e93776d6d158e6d53c8320443ddd,2,1,1,1,-9,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00242|v498_train_minus_signed_opposite_sign_guarded_00248,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
88c17df42ab14e4fbc7f20a5cf20fd6ad66cf2256ffe4e0c90aaa78e166b512d,2,1,1,1,70,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00390|v498_train_colon_absdiff_restore_trailing_zero_00159,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
8a4ab5ce17a0b35d098461b5db61de503def1c2c3d8378726adb41efb9dd943f,2,1,1,1,51,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00033|v498_train_minus_signed_opposite_sign_guarded_00063,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
8a680fe1383a168a93cf8f4c9687c6f54c6141832f9216ffd5fe630103943ef8,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00102|v498_validation_colon_absdiff_restore_trailing_zero_00074,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
92ca2b63fb9134d28b6ddfe9aee9c5fa7d85d313bcb215d5fe105bd506d235a7,2,1,1,1,90,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00187|v498_validation_colon_absdiff_restore_trailing_zero_00098,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
938e9565fb94e4db5dc51df9748908e35bdfd1a0f505c38146962de19649e7ad,2,1,1,1,01011100,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00353_v217_train_9d29d20a434e3cf5|v514_v498_validation_bit_replay_00095_v217_val_0d3fcbb69f216b37,global unary: output = shl2(input) final answer: \boxed{<ans>}
97d6ce001067cffa5c232790675134edda8aff089cf59373b0810b2dc6e9338b,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00014|v498_train_colon_absdiff_restore_trailing_zero_00046,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
996d31108511b6550a163bd6076f3fc398c8e6bfa99cc9024fcc17ffdc4c77c2,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00387|v498_validation_colon_absdiff_restore_trailing_zero_00031,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
9b18ad49ecb084fa4c512e5eca12dc5b628133f6633c63b4e2cb56029cf95d5f,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00369|v498_validation_colon_absdiff_restore_trailing_zero_00035,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
9d596fdc847393e09a20a774116db8da5a3c6d0ffe1159315ab3f54d1d5dc6d0,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00239|v498_train_colon_absdiff_restore_trailing_zero_00265,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
a0242b52a6ae5ee96c4d3ecc426e44791bb518416f7c26dfa92e1f1aa507d863,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00281|v498_validation_colon_absdiff_restore_trailing_zero_00005,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
a31a9724620ac543af3c7e067d2eb31b5fb3147522c3f80998b67b023ddb44b5,2,1,1,1,-9,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00270|v498_train_minus_signed_opposite_sign_guarded_00280,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
a32b095369f446cf2d6ec031bb81848a29e12529e17e9662c5d22b959c1a249c,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00358|v498_train_colon_absdiff_restore_trailing_zero_00120,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
a3590596a2ceca7d342c1782240b17848af0efe261d00cea3fa74686d7b80fb8,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00063|v498_train_colon_absdiff_restore_trailing_zero_00132,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
a7d0eff521784c462e190ae88e64a5984b213db009a9ab7b4f0bb7710e154e79,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00362|v498_train_colon_absdiff_restore_trailing_zero_00340,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
aa77c281d63cbb8bd31e4b9fc60020aa3aea3a8eb7648e4640cd8caffe58ea76,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00041|v498_train_colon_absdiff_restore_trailing_zero_00288,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
aaeec53868d5089246f49f07a71504ad5315f24c0be5733ac3f46210fd14ca14,2,1,1,1,00111111,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00167_v217_train_cb1c1d07fdb02e3f|v514_v498_validation_bit_replay_00068_v217_val_2a7cd7fca9608414,global unary: output = shr2(input) final answer: \boxed{<ans>}
ab7173da8ecf68a9a256069f164c0e1d3333c05ecd6bb134132a793bc0d826e0,2,1,1,1,11000110,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00193_v217_train_d316b94e28af8546|v514_v498_validation_bit_replay_00099_v217_val_7f613432e5dcc3e7,global unary: output = rol3(input) final answer: \boxed{<ans>}
afcbb93fd2c4a136d80b2fadfbda16787322d881eb16dc83647728714e951cfb,2,1,1,1,11111111,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00064_v217_train_f87f44ae23ccfac6|v514_v498_validation_bit_replay_00013_v217_val_3dc8f0c9e14c3c8b,"global binary: output = xnor(id(input), id(input)) final answer: \boxed{<ans>}"
b0a4ae61f721b7b6124380c5f0016b2a3701cdb425a1b543be678eda21214a4a,2,1,1,1,-29,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00344|v498_train_minus_signed_opposite_sign_guarded_00264,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
b134dfcf48e1fbcf4c59e3a87c2535eb70f5183c19e2ee36a77b9c32414e0456,2,1,1,1,01101000,bit_manipulation,bit_guardrail_replay,v514_v498_train_bit_replay_00165_v217_train_5f06cab1f31ba974|v514_v498_train_bit_replay_00116_v217_train_d5913eede7551af4,global unary: output = rol1(input) final answer: \boxed{<ans>}
b1f2b12925f942fdbd6330b6912ff2492e189e7cbce2ae1acc477330ef181c14,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00287|v498_train_colon_absdiff_restore_trailing_zero_00008,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
b3020fb3e4de0556b674de6107da20df5e5b6b4d69750235d804272c13087278,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00269|v498_validation_colon_absdiff_restore_trailing_zero_00011,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
b80c918a6b13a51fa6ab09f87a54b48a46787825034bd1d655af65c833a712ab,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00341|v498_train_colon_absdiff_restore_trailing_zero_00062,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
b854bcf2ffe694bbff82a117ab92b370d9b41349e4eec108d6d5c6a56da9ffeb,2,1,1,1,76,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00183|v498_validation_minus_signed_opposite_sign_guarded_00085,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
b996cf1c77abf1ba7fa9a39a66c4c865ec3836c1a503168f9a037a1c3b676648,2,1,1,1,60,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00115|v498_train_colon_absdiff_restore_trailing_zero_00077,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
ba43674a9f593597e3981b102ca47d7d23e6f2a89873638385019a32aadccdc9,2,1,1,1,11,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00389|v498_validation_minus_signed_opposite_sign_guarded_00073,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
bc7f4f4623a949ee46e0784a1c0fdd7bee3c8fc01252dd233e4a0575bb95ebb9,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00020|v498_train_colon_absdiff_restore_trailing_zero_00002,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
bc95e510148ca4ec6526a117035e1d1a6cce1ce340fc0d8779dd0f0d2c67af3d,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00156|v498_train_colon_absdiff_restore_trailing_zero_00275,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
bcb485f99e435a5d8f10592c88af19419129a04dab7a2ae81c29becd4615eee8,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00274|v498_train_colon_absdiff_restore_trailing_zero_00375,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
bcca5c980676b89785d83e24de5be07108c70ad55bda8126e84903f6b052e6f6,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00169|v498_validation_colon_absdiff_restore_trailing_zero_00014,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
be7d001fecc8eb7509d24136f111cd575740f643ff966dda92f615ff6707022b,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00122|v498_validation_colon_absdiff_restore_trailing_zero_00009,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
bf53a9eeebc74a3bced4a8b0906607cfb50b36ffbff709c7c35903e3ee157ae3,2,1,1,1,-65,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00042|v498_validation_minus_signed_opposite_sign_guarded_00090,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
c41d3bf413355f8dbbcc963838886697e44404ce033c87f8a15288939628ee7d,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00149|v498_validation_colon_absdiff_restore_trailing_zero_00058,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
c540b7e47e1bc2d04e47f0e4bdff0fd55aca69656d2cfe65125e93638df8d6ad,2,1,1,1,3,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00241|v498_train_minus_signed_opposite_sign_guarded_00371,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
c8d8e9281f9fa1d77551ea7076377fcb2ac69a21d905193c59142e209763efb5,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00211|v498_validation_colon_absdiff_restore_trailing_zero_00061,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
cbfe0c3ffd05641f0b4c201ff87970ed89ee1564f9ee129a80b3fcc332275f8f,2,1,1,1,45,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00053|v498_train_minus_signed_opposite_sign_guarded_00225,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
ce779f4355535cc8626654592891cd73a7289bf1c91980bd60f00f04864169b9,2,1,1,1,46,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00393|v498_train_minus_signed_opposite_sign_guarded_00097,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
cf4c2298165d4bfb0cb693f8a77952432a58358565f329ecbe9889a765f2d7e1,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_validation_colon_absdiff_restore_trailing_zero_00054|v498_validation_colon_absdiff_restore_trailing_zero_00067,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
d32d4f1fa5d5fb21436a2d7b56a7f3b034f818c7ff1cc936e0c051041a098101,2,1,1,1,00001010,bit_manipulation,bit_guardrail_replay,v514_v460_train_bit_replay_0043_v217_train_d70d5888484bd9ae|v514_v498_validation_bit_replay_00004_v217_val_8823fa3bd924109e,global unary: output = shr3(input) final answer: \boxed{<ans>}
d50f07192ef2057c30dbe69e7689804c1797c55cb03f052b653e05083d9c5c48,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00090|v498_train_colon_absdiff_restore_trailing_zero_00331,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
d55b8ad08ad02f8a17e5b0f61d8be2c784950a43c2b194a388ca851bf7419015,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00096|v498_train_colon_absdiff_restore_trailing_zero_00291,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
d55f387ead5f211e6fb49e31ffc27d2b742acbde6c04a42afd1fa1c12a5bb285,2,1,1,1,70,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00123|v498_validation_colon_absdiff_restore_trailing_zero_00022,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
d96ce2357e3b970cbf91d686d09473326b7218b028a13d8cba626c124fb9a8e9,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00315|v498_train_colon_absdiff_restore_trailing_zero_00162,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
da342eb214497b123eb3f501af14a569d6d767d94ec3e0d1df7b634f0300591f,2,1,1,1,43,equation_transform,equation_numeric_add_direct_hard_negative,v498_train_add_direct_over_model_add_variant_00348|v498_train_add_direct_over_model_add_variant_00184,rule: use examples with the same additive query operator; ignore distractor operators. reject common wrong candidate <num>; it follows a distractor subtraction pattern. query <num>)<num> gives <num>. final answer: \boxed
db4c470f0275fca1468cd93f531137f7c5d6c130187d08e3badad6f165f93bd5,2,1,1,1,60,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00190|v498_train_colon_absdiff_restore_trailing_zero_00346,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e04e84b0a32672aee7fe02380eb6956dbaf2ff3e1b7a493a4fda39cb683c2242,2,1,1,1,60,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00234|v498_validation_colon_absdiff_restore_trailing_zero_00003,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e0ead0fe0f05ed9a386ee40acf3155ffd10477408cd0e53a1901eb01516cf342,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00126|v498_train_colon_absdiff_restore_trailing_zero_00049,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e2d7dd5dc55915ba7c3510b8112ef723221537ce8cbd7f78cac60f0f98c4023b,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00075|v498_train_colon_absdiff_restore_trailing_zero_00319,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e3fda041654e5fbb76161f06ae8397044a7ba1f0b7254a5b68b9d4a349a1ea76,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00345|v498_validation_colon_absdiff_restore_trailing_zero_00085,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e4bf381c0b9ba83963977894c566cbad13b390de0bcde630bcaf6c0646b5eca5,2,1,1,1,50,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00379|v498_train_colon_absdiff_restore_trailing_zero_00380,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
